Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,Kolom1,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2022,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR ULTIMATE0L 4X4 8A/,2442,AT,D,68,2710,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X4,4WD,0,4,4,CKD,INA,118,172,296,129,68,298,289,223,122,149,209,178
2022,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,2477,MT,D,70,2710,4090,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X4,4WD,0,4,4,CKD,INA,0,27,33,115,5,89,26,64,211,60,82,37
2022,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,2477,AT,D,70,2710,4090,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X4,4WD,0,4,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI MOTORS,Outlander   PHEV,2360,AT,PHEV,45,2390,3789,225/55 R18,128,2670,4695 X 1800 X 1710,5,4X4,AWD,0,4,4,CBU,JPN,0,2,8,0,0,0,0,0,0,0,0,0
2022,NISSAN,Terra VL 2.5 AT 4x4,2488,AT,G,0,0,0,0,0,0,0,0,4X4,0,0,5,4,CBU,Thailand,0,0,0,0,0,0,0,0,0,0,0,0
2022,SUBARU,XV  2.0i0S (GT7),1999,CVT,G,63,1940,0,225/55 R18,154,2665,"4,485 x  1,800 x  1,615",5,4X4,4WD,0,4,4,CBU,Japan,0,0,0,0,0,0,0,13,3,2,3,4
2022,SUBARU,XV  2.0i0S ES (GT7),1999,CVT,G,63,1940,0,225/55 R18,154,2665,"4,485 x  1,800 x  1,615",5,4X4,4WD,0,4,4,CBU,Japan,0,0,0,0,0,0,0,26,8,4,6,3
2022,SUBARU,Forester 2.0i0L (SK7),1999,CVT,G,63,2223,0,225/60 R17,154,2670,"4,640 x  1,815 x  1,730",5,4X4,4WD,0,4,4,CBU,Japan,0,0,0,0,0,0,8,0,10,1,0,0
2022,SUBARU,Forester 2.0i0S ES (SK7),1999,CVT,G,63,2223,0,225/55 R18,154,2670,"4,640 x  1,815 x  1,730",5,4X4,4WD,0,4,4,CBU,Japan,0,0,0,0,0,0,22,11,23,10,11,20
2022,TOYOTA,Fortuner G 2.4 A/T 4x4 DSL Imp 2021,2393,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X4,FR,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,LEXUS,LX 570,5663,AT,G,138,2635,0,285 / 50 R20,383 / 5600,0,5065X1980X1865,4,4X4,4WD,8,4,4,CBU,Japan,0,0,0,0,0,0,0,0,1,0,0,0
2022,,LX 570 Sport,5663,AT,G,138,2635,0,285 / 50 R20,383 / 5600,0,5065X1980X1865,4,4X4,4WD,8,4,4,CBU,Japan,0,0,0,0,0,0,0,0,0,0,0,0
2022,BMW,X5 M A/T,4395,AT,G,83,3000,0,95/35 ZR21 107Y; 315/30 ZR22 10,625,2972,4938 x  2015 x  1747,0,4X4,4WD,0,0,4,CBU,Germany,0,0,0,0,0,0,0,1,0,0,0,0
2022,MERCEDES BENZ,G 63,3982,AT,G,100,3200,9,0,585,2890,"4,873 x  2,187 x  1,969",5,4X4,4WD,0,5,4,CBU,0,0,0,0,4,3,4,1,3,5,1,0,0
2022,TOYOTA,Land Cruiser 300 GR0S,4461,AT,D,0,0,0,0,0,0,0,7,4X4,AWD,5,5,4,CBU,Japan,41,8,10,4,11,7,9,4,0,0,13,17
2022,TOYOTA,Land Cruiser 300 VX0R,4461,AT,D,0,0,0,0,0,0,0,7,4X4,AWD,5,5,4,CBU,Japan,0,0,0,9,23,15,14,3,1,28,14,22
2022,TOYOTA,Land Cruiser 300 ZX,4461,AT,D,0,0,0,0,0,0,0,7,4X4,AWD,5,5,4,CBU,Japan,0,59,29,0,0,0,0,0,0,0,0,0
2022,TOYOTA,LAND CRUISER 70,4461,AT,D,0,0,0,0,0,0,0,7,4X4,AWD,5,5,4,CBU,Japan,0,0,0,0,0,0,2,129,2,1,2,2
2022,TOYOTA,New  Fortuner Vrz  2.8 Gr Sport 4X4 A/T 2022,2755,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,69,91,73,25,42,79,25,146,191,169,90,391
2022,TOYOTA,New  Fortuner Vrz  2.8 4X4 A/T 2022,2755,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 71 BC 0 4 W,3908,MT,D,70,5200,4875,"7,50015012PR",110,2500,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,11,29,105,9,9,5,8,11,2,0,0,0
2022,MITSUBISHI FUSO,FE 83 BC 0 6 W,3908,MT,D,100,7000,5714,"7,00016014PR",110,3350,6260X 1930 X 1576,3,4X2,FR,100,3,6,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 84G BC 0 6 W,3908,MT,D,100,8000,6166,"7,50016014PR",136,3350,6050 X 2035 X 2210,3,4X2,FR,112,3,6,CKD,INA,55,17,3,21,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 84G BC N,3908,MT,D,100,8000,6166,"7,50016014PR",136,3350,6050 X 2035 X 2210,3,4X2,FR,112,3,6,CKD,INA,0,0,0,0,47,66,30,72,49,120,192,144
2022,MITSUBISHI FUSO,FE 71 BC N,3908,MT,D,70,5200,4875,"7,50015012PR",110,2500,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,0,0,0,0,0,0,0,0,1,8,3,5
2022,MITSUBISHI FUSO,FE 71L BC N,3908,MT,D,70,5200,4875,"7,50015012PR",110,2500,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,0,0,0,0,0,0,0,24,12,18,2,16
2022,HINO,FB 130,4009,MT,D,100,8000,6167,7.50016014 PR,130,3780,7045 x  2100 x  1770,27031,4X2,FR,105,0,6,CKD,INA,4,16,21,1,0,0,4,0,0,0,0,0
2022,HINO,Dutro 110 SD0LB,4009,MT,D,100,5200,4625,245/75R16010PR,110,3205,5420 x  1717 x  2092,23,4X2,FR,126,0,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0
2022,HINO,New  110 SDB,4009,MT,D,100,7000,5125,7.00016014R,110,3380,3380 x  6026 x  1864,0,4X2,FR,115,0,4,CKD,INA,1,0,3,1,0,0,1,0,0,17,0,1
2022,HINO,New  110 SDBL,4009,MT,D,100,7000,5125,7.00016014R,110,3380,3380 x  6026 x  1864,0,4X2,FR,115,0,4,CKD,INA,9,3,5,8,5,4,0,2,4,2,0,0
2022,HINO,136MDB L STD,4009,MT,D,100,7000,5125,7.00016014R,110,3380,3380 x  6026 x  1864,0,4X2,FR,115,0,4,CKD,INA,0,0,4,2,7,7,13,12,9,3,14,1
2022,HINO,GB150,4009,0,D,100,8000,5571,17.5x6.000127,150,3870,7790x2065x1785,0,0,0,113,0,6,CKD,INA,0,0,0,14,46,41,0,36,26,26,4,10
2022,HINO,115SDB STD,4009,MT,D,100,5400,4625,16x7JJ030,115,2530,5075x1730x2116,0,0,0,118,0,4,CKD,INA,0,0,0,0,0,0,0,72,31,13,11,5
2022,TATA,LP 713 Chassis,5675,MT,D,120,7700,3,7.5 R 16 0 14 PR,130,3800,7125 x  2092 x  2878,19,4X2,RR,112,2,6,CBU,India,0,0,0,0,0,0,0,0,0,0,0,0
2022,HINO,FC Bus  R,5123,MT,D,200,10400,6098,8.25016014R,190,5320,9150 x  2160 x  2135,40,4X2,FR,112,0,6,CKD,INA,1,1,3,0,0,4,5,5,0,0,0,0
2022,HINO,A  215,7684,MT,D,200,14200,5125,11R225016PR,215,5800,11180 x  2425 x  2100,43059,4X2,FR,105,0,6,CKD,INA,2,1,1,1,0,5,13,0,0,0,0,0
2022,HINO,R 260,7684,MT,D,270,14200,4300,11R225016PR,260,6000,11470 x  2465 x  1890,43059,4X2,FR,116,0,6,CKD,INA,26,4,10,38,4,54,41,0,0,0,0,0
2022,HINO,RN 285,7684,MT,D,270,16000,4300,11R225016PR,285,6000,11670 x  2450 x  2020,43059,4X2,FR,119,0,6,CKD,INA,10,0,0,0,0,2,15,2,4,2,0,0
2022,HINO,AK240 STD,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,1,0,0,0,0,2,9
2022,HINO,RM280 STD,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,INA,0,0,0,0,6,4,13,18,18,27,11,43
2022,HINO,RK280 STD,0,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,CKD,INA,0,0,0,0,0,0,0,7,11,10,8,18
2022,MERCEDES BENZ CV,OF 917 MT (WB 4250),3900,MT,D,200,10400,5.400 0 0.711,235/75 R 17.5,170,4250,7447 x  2199,0,4X2,FR,110,0,4,CBU,India,2,4,0,0,0,1,3,3,6,9,4,9
2022,MERCEDES BENZ CV,OF 917 MT (WB 5300),3900,MT,D,200,10400,5.400 0 0.711,235/75 R 17.5,170,5300,8606 x  2199,0,4X2,FR,110,0,4,CBU,India,1,1,5,0,2,4,2,2,5,3,6,21
2022,MERCEDES BENZ CV,OF 917 (4X2) 5300 M/T [E4],3900,AT,D,200,10400,3.100 0 0.610,235/75 R 17.5,170,5300,8606 x  2199,0,4X2,FR,110,0,4,CBU,India,0,0,0,0,0,0,0,0,0,2,0,0
2022,MERCEDES BENZ CV,OF 917 AT (WB 5300),3900,AT,D,200,10400,3.100 0 0.610,235/75 R 17.5,170,5300,8606 x  2199,0,4X2,FR,110,0,4,CBU,India,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,OF 917 (4X2) 4250 M/T [E4],3900,MT,D,200,10400,5.400 0 0.711,235/75 R 17.5,170,4250,7447 x  2199,0,4X2,FR,110,0,4,CBU,India,0,0,0,0,0,0,0,0,0,0,0,1
2022,MERCEDES BENZ CV,OH 1526,6374,MT,D,300,15000,6.700 0 0.730,11.00 R 22.5,260,5950,11500 x  2498,0,4X2,RR,120,0,4,CKD,INA,0,3,2,6,11,28,62,2,0,10,0,0
2022,MERCEDES BENZ CV,OF 1623,6374,MT,D,380,16000,6.700 0 0.730,11.00 R 22.5,235,5950,11650 x  2480,0,4X2,FR,110,0,4,CBU,India,0,0,0,0,0,0,7,7,9,29,12,2
2022,MERCEDES BENZ CV,OH 1626 L MT,6374,MT,D,300,16000,6.700 0 0.730,11.00 R 22.5,260,5950,12000 x  2498,0,4X2,RR,120,0,4,CKD,INA,45,23,23,22,1,0,0,1,0,0,0,0
2022,MERCEDES BENZ CV,OH 1626 L AT,6374,AT,D,300,16000,3.49 0 0.65,11.00 R 22.5,260,5950,12000 x  2498,0,4X2,RR,120,0,4,CKD,INA,0,0,2,0,0,0,1,2,40,27,1,4
2022,MERCEDES BENZ CV,O 500 U 1726,6374,AT,D,210,17000,3.36 0 0.62,295 / 80 R 22.5,260,5950,11786 x  2472,0,4X2,RR,60,0,4,CBU,Brazil,0,0,0,0,0,0,0,0,0,0,0,0
2022,MERCEDES BENZ CV,O 500 RS 1836,11967,MT,D,300,18000,6.528 0 0.799,295 / 80 R 22.5,349,6300,12220 x  2458,0,4X2,RR,120,0,4,CKD,INA,2,2,0,9,0,13,1,8,3,4,2,1
2022,MERCEDES BENZ CV,OC 500 RF 2542 Maxi,11967,AT,D,410,25500,3.36 0 0.62,295 / 80 R 22.5,422,6300,13500 x  2400,0,6X2,RR,120,0,6,CBU,Spain,0,0,0,0,0,0,0,0,0,0,0,0
2022,,OC 500 RF 2542 DD,11967,AT,D,410,25500,3.36 0 0.62,295 / 80 R 22.5,422,6800,13500 x  2400,0,6X2,RR,100,0,6,CBU,Spain,0,0,0,0,0,0,0,0,0,0,0,0
2022,DAIHATSU,Gran Max  PU 1.3 STD,1298,MT,G,43,1950,5125,175R1308PR,88,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,768,1016,755,1105,521,850,1149,480,1102,975,1458,1320
2022,DAIHATSU,Gran Max  PU 1.3 30WAY,1298,MT,G,43,1950,5125,175R1308PR,88,2650,4195X1675X1890,3,4X2,FR,0,2,4,CKD,INA,92,52,84,62,43,79,112,27,47,61,92,80
2022,DAIHATSU,Gran Max  PU 1.3 Gateless,1298,MT,G,43,1950,5125,175R1308PR,88,2650,4195X1675X1890,3,4X2,FR,0,2,4,CKD,INA,29,30,44,31,25,7,37,27,11,21,4,0
2022,DAIHATSU,Gran Max  PU 1.5 STD,1495,MT,G,43,2100,5125,175R1308PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,2345,2294,3408,2844,1474,2388,2474,3395,3437,3516,3300,4312
2022,DAIHATSU,Gran Max  PU 1.5 30WAY,1495,MT,G,43,2100,5125,175R1308PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,77,50,89,53,43,68,80,45,34,43,71,63
2022,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,1495,MT,G,43,2100,5125,175R1308PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,51,51,68,20,10,0,10,0,0,0,0,0
2022,DAIHATSU,Gran Max  PU 1.5 Gateless,1495,MT,G,43,2100,5125,175R1308PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,0,0,0,38,37,34,38,0,0,0,0,0
2022,HYUNDAI 0 HIM,H0100 PU,2600,MT,G,75,0,0,0,0,0,0,3,4X2,0,0,2,4,CBU,Korea,0,0,0,0,0,0,0,0,0,0,0,0
2022,HYUNDAI 0 HIM,H0100 Chs,2600,MT,G,75,0,0,0,0,0,0,3,4X2,0,0,2,4,CBU,Korea,0,1,0,0,0,0,0,0,0,0,0,0
2022,ISUZU,PHR 54 C AB,2499,MT,D,47,2540,0,0,0,0,0,0,4X2,0,0,2,4,CKD,INA,90,103,245,135,114,90,58,37,15,6,43,23
2022,ISUZU,PHR 54 C BB,2499,MT,D,47,2540,0,0,0,0,0,0,4X2,0,0,2,4,CKD,INA,1151,1101,1191,1143,1020,940,1056,1274,1193,1033,1021,869
2022,ISUZU,D0MAX SC,2499,MT,D,76,2750,4100,245/70/R16,109,3095,"5,215 x  1,860 x  1,780",3,4X4,4WD,0,2,4,CBU,Thailand,0,5,19,20,17,0,64,0,0,0,0,10
2022,KIA,K02700 BIG0UP PU,2665,MT,D,70,2950,4444,195 R14,58.5/4.150 (kW/rpm,2415,4820 x  1790 x  2070,3,4X2,FR,0,2,4,CBU,Korea,0,0,0,0,0,0,0,0,0,0,0,0
2022,KIA,K02700 BIG0UP Chs,2665,MT,D,70,2950,4444,195 R14,58.5/4.150 (kW/rpm,2415,4820 x  1790 x  2070,3,4X2,FR,0,2,4,CBU,Korea,1,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI MOTORS,L300 D P/U FLD,2500,MT,D,47,2450,5286,"7,0001408PR",74,2200,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,3265,2086,2685,1094,914,3,1,0,0,0,0,0
2022,MITSUBISHI MOTORS,L300 D P/U FLD,2268,MT,D,47,2345,3909,"7,0001408PR",99,2350,4165 X 1695 X 1915,3,4X2,FR,0,2,4,CBU,Phillipines,0,0,0,0,0,0,1133,1870,782,0,1213,3934
2022,MITSUBISHI MOTORS,L300 D P/U STD,2500,MT,D,47,2450,5286,"7,0001408PR",74,2200,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,469,438,328,116,174,4,0,0,0,0,0,0
2022,MITSUBISHI MOTORS,L300 D CC,2477,MT,D,47,2540,5286,"7,0001408PR",74,2200,4195 X 1695 X 1820,3,4X2,FR,0,2,4,CKD,INA,143,107,55,29,23,4,0,0,0,0,0,0
2022,MITSUBISHI MOTORS,L300 CC,2268,MT,D,47,2345,3909,"7,0001408PR",99,2350,4165 X 1695 X 1915,3,4X2,FR,0,2,4,CBU,Phillipines,0,0,0,0,0,0,81,92,143,43,53,159
2022,MITSUBISHI MOTORS,Triton 2.5L SC HDX (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5080 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,138,169,215,246,101,90,101,95,5,0,180,691
2022,MITSUBISHI MOTORS,Triton 2.5L SC GLX (4X2) MT,2477,MT,D,75,2760,4090,205R16C 110/80R 8PR,136,3000,5080 X 1785 X 1780,2,4X2,FR,0,2,4,CBU,Thailand,25,2,49,23,1,6,1,11,9,0,0,0
2022,SUZUKI,New  Carry  PU FD,1493,MT,G,42,2085,4875,175/70 R13,79,1970,3875 X 1570 X 1915,3,4X2,FR,0,2,4,CKD,INA,4317,3608,3728,3217,2805,3500,3276,3975,3945,3703,4110,5197
2022,SUZUKI,New  Carry  PU WD,1493,MT,G,42,2085,4875,175/70 R13,79,1970,3875 X 1570 X 1915,3,4X2,FR,0,5,4,CKD,INA,990,1022,796,560,573,624,626,757,694,703,834,1019
2022,SUZUKI,New  Carry  CH,1493,MT,G,42,2085,4875,175/70 R13,79,1970,3875 X 1570 X 1915,3,4X2,FR,0,5,4,CKD,INA,65,30,90,12,54,51,58,101,81,53,122,90
2022,DFSK,DXK1021TYD1 1.3T AC STD (4X2) MT,1248,MT,D,55,2655,0,195R14C08PR,74,2750,4280 X 1810 X 1890,3,4X2,FR,0,2,4,CKD,INA,8,4,14,1,1,7,8,0,0,0,0,1
2022,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,1498,MT,G,55,2460,0,185R14C08PR,102,2750,4440 X 1810 X 1890,3,4X2,FR,0,2,4,CKD,INA,172,89,262,45,136,197,289,233,81,101,98,251
2022,TATA,intra V20 AC,1396,MT,D,35,2320,4,165 R14 0 8 PR,70,2250,2450 x  1540 x  400,2,4X2,FR,80,2,4,CBU,India,0,0,0,0,0,0,1,0,5,0,0,0
2022,TATA,intra V20 Non AC,1396,MT,D,35,2300,4,165 R14 0 8 PR,70,2250,2450 x  1540 x  400,2,4X2,FR,80,2,4,CBU,India,0,0,0,0,0,0,1,0,23,11,9,0
2022,TATA,Super Ace Dls  SC CHA,1405,MT,D,38,2170,4,165 R14 0 8 PR,70,2380,4340 x  1565 x  1858,2,4X2,FR,125,2,4,CBU,India,1,0,1,0,0,0,0,0,0,0,0,0
2022,TOYOTA,HiLux  2.4 P/U SC E,2394,MT,D,65,1490,0,255 / 70 R15C,102 / 3600,2750,4800X1760X1680,2,4X2,FR,5,2,4,CBU,Thailand,66,154,98,26,58,39,0,5,59,249,107,643
2022,TOYOTA,HiLux  2.0 P/U SC,2000,MT,G,65,1265,0,205 / 70 R15,136 / 5600,2750,4800X1760X1680,2,4X2,FR,0,2,4,CBU,Thailand,62,205,145,97,78,106,138,147,125,97,153,250
2022,TOYOTA,Hilux  2.4 P/U Single Cab 4x4,2394,AT,D,70,1880,0,255 / 70 R15C,144 / 3400,3085,5260X1835X1850,4,4X4,4WD,0,4,4,CBU,Thailand,86,202,105,85,71,100,189,58,73,319,101,1011
2022,WULING,Formo Max  1.5 MT,1200,MT,G,42,0,5,195/60 R15,107,2720,4530X1691X1730,0,4X2,FR,0,5,4,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,240
2022,FAW,Mixer Truck (DB130MT),4214,MT,D,80,10000,0,0,0,0,0,0,4X2,0,0,2,4,CBU,China,0,0,0,1,0,0,0,0,1,4,1,0
2022,FAW,Chassis  (DD130CG),4214,MT,D,80,7800,5,R160750,130,3860,6860 x  2500 x  2600,2,4X4,4WD,90,2,6,CBU,China,0,0,1,0,0,2,2,4,0,2,0,0
2022,HINO,Dutro 110 SD STD,4009,MT,D,100,5200,4625,7.50015012 PR,110,2530,4745 x  1717 x  2120,2,4X2,FR,126,2,4,CKD,INA,40,35,0,0,0,0,0,0,0,0,0,0
2022,HINO,Dutro 130 HD STD,4009,MT,D,100,7500,5375,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,124,2,6,CKD,INA,11,7,12,1,0,0,0,0,0,0,0,0
2022,HINO,Dutro 130 HD STD 6.4,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,428,408,57,2,1,3,0,0,4,0,0,0
2022,HINO,New  110 SDR,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,8,14,0,0,0,1,2,0,0,0,0,0
2022,HINO,New  110 SDL,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,64,84,43,2,0,3,0,0,0,0,0,0
2022,HINO,New  110 LD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,30,20,0,0,0,0,0,0,0,0,0,0
2022,HINO,New  110 LDL,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,6,2,16,0,0,2,2,6,4,2,0,0
2022,HINO,New  130 MD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,14,0,1,0,2,1,3,13,0,0,0,0
2022,HINO,New  130 MDL,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,45,41,90,2,0,0,0,0,0,0,0,0
2022,HINO,New  130 HD Cargo,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,2,0,0,0,0,0,1,5,0,5,1,0
2022,HINO,New  130 HDL Cargo,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,103,65,16,0,1,2,1,0,0,0,0,0
2022,HINO,115SD STD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,139,38,85,161,105,191,169,201,121,174
2022,HINO,115LD STD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,14,38,31,50,79,71,79,41,72,57
2022,HINO,115HD STD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,3,6,17,24,15,25,35,17,23,11
2022,HINO,136MD STD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,51,51,73,19,82,93,55,91,156,116
2022,HINO,136HD,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,112,57,104,261,182,128,184,226,215,183
2022,HINO,136HDL,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,88,20,59,86,119,115,180,100,102,127
2022,HINO,136HDX,4009,MT,D,100,8250,6833,7.50016014 PR,130,3380,6026 x  1945 x  2165,2,4X2,FR,97,2,6,CKD,INA,0,0,482,274,415,482,430,418,749,721,743,973
2022,ISUZU,NQR71 EC,4570,MT,D,100,8000,6142,7.50015014PR,125,4175,"7,445 x  2,100 x  1,630",0,4X2,FR,110,2,6,CKD,INA,6,0,0,17,15,23,89,41,77,92,37,19
2022,ISUZU,NMR71T SD,4570,MT,D,100,8250,5375,7.50015014PR,125,3360,"6000 x1,920x2,280",3,4X2,FR,107,2,6,CKD,INA,65,88,79,52,6,4,0,0,0,0,0,0
2022,ISUZU,NMR71T HD,4570,MT,D,100,8250,5857,7.50015014PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,648,535,706,437,337,91,6,0,0,0,0,0
2022,ISUZU,NPS 75,4570,MT,D,100,8250,5857,7.50015014PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CBU,Thailand,6,10,1,4,7,36,22,6,12,64,17,13
2022,ISUZU,NLR55 T,2771,MT,D,75,5100,5,7.50015010PR,100,2490,"4,700 x  1,835 x  2,200",3,4X2,FR,0,2,4,CKD,INA,184,256,252,202,108,133,131,215,313,320,224,167
2022,ISUZU,NLR55 B,2771,MT,D,75,5100,5,225/75/R16,100,2490,"4,870 x  1,835 x  2,170",16,4X2,FR,0,2,4,CKD,INA,55,127,127,19,25,47,95,54,62,109,77,54
2022,ISUZU,NLR71 BL,4570,MT,D,100,5100,4,225/75/R16,125,3360,"6,170 x  1,835 x  2,200",3,4X2,FR,0,2,4,CKD,INA,0,8,0,0,0,0,0,0,0,0,0,0
2022,ISUZU,NMR71T SDL,4570,MT,D,100,8250,5857,7.50015014PR,125,3360,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,316,229,413,523,595,912,1184,1384,1249,1120,1144,1052
2022,MITSUBISHI FUSO,FE 71 0 4 W,3908,MT,D,70,5150,4875,7.50015012 PR,110,2500,4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,263,352,279,589,17,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 71 N,3908,MT,D,70,5150,4875,7.50015012 PR,110,2500,4735 X 1750 X 2055,3,4X2,FR,116,2,4,CKD,INA,0,0,0,0,5,251,291,113,154,155,96,96
2022,MITSUBISHI FUSO,FE 71 L N,3908,MT,D,100,5200,0,7.50015014 PR,110,3350,6425 X 1750 X 2110,3,4X2,FR,0,2,4,CKD,INA,0,0,0,0,4,68,308,216,177,173,163,216
2022,MITSUBISHI FUSO,FE 73 N,3908,MT,D,100,7000,5714,"7,00016014PR",110,3350,5960 X 1870 X 2130,3,4X2,FR,100,2,6,CKD,INA,0,0,0,0,30,27,11,70,102,48,7,15
2022,MITSUBISHI FUSO,FE 73 HD 0 6 W,3908,MT,D,100,7000,6166,"7,00016014PR",110,3350,5960 X 1870 X 2130,3,4X2,FR,94,2,6,CKD,INA,10,0,0,0,0,0,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 74 HDV  0 6 W,3908,MT,D,100,7500,6333,"7,50016014PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,571,561,384,1558,158,8,0,0,0,0,0,0
2022,MITSUBISHI FUSO,FE 74 HD N,3908,MT,D,100,8250,6166,"7,50016014PR",136,3350,5960 X 1970 X 2145,3,4X2,FR,113,2,6,CKD,INA,0,0,0,11,300,658,1006,895,719,480,719,612
2022,MITSUBISHI FUSO,FE 74 HDS N,3908,MT,D,100,8250,5517,"7,50016014PR",136,3350,5960 X 1970 X 2145,3,4X2,FR,0,2,6,CKD,INA,0,0,0,0,4,113,69,29,53,41,137,205
2022,MITSUBISHI FUSO,FE 74 S 0 6 W,3908,MT,D,100,7500,5571,"7,50016014PR",125,3350,5960 X 1970 X 2145,3,4X2,FR,120,2,6,CKD,INA,221,234,264,410,11,0,0,0,0,0,0,0
