Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL
2025,MINI,Jcw At,1998000000000.000,AT,G,44,1425000000000.000,-,-,231,2495000000000.000,3879 x 1744 x 1431,4,4X2,FF,-,2,4,CBU,Germany,-,-,-,-,,,
2025,MITSUBISHI MOTORS,Pajero Sport 24L DAKAR (4x2) 8AT,2442000000000.000,AT,D,68,2600000000000.000,3692000000000.000,265/60 R18,181,2800000000000.000,4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,748.00,741.00,707.00,405.00,,,
2025,MITSUBISHI MOTORS,Pajero Sport 24L DAKAR Utimate (4x2) 8AT,2442000000000.000,AT,D,68,2600000000000.000,3692000000000.000,265/60 R18,181,2800000000000.000,4785 X 1815 X 1805,7,4X2,FR,-,4,4,CKD,INA,35.00,60.00,37.00,17.00,,,
2025,MITSUBISHI MOTORS,Pajero Sport 25 L EXCEED (4X2) 5AT,2477000000000.000,AT,D,70,2650000000000.000,3917000000000.000,265/60 R16,136,2800000000000.000,4785 X 1815 X 1800,7,4X2,FR,-,4,4,CKD,INA,-,-,12.00,18.00,,,
2025,MITSUBISHI MOTORS,Pajero Sport 25L EXCEED0H (4x2) 5MT,2477000000000.000,MT,D,70,2650000000000.000,3917000000000.000,265/60 R16,136,2800000000000.000,4785 X 1815 X 1800,7,4X2,FR,-,4,4,CKD,INA,7.00,-,4.00,3.00,,,
2025,TOYOTA,All New Kijang Innova G Mi 2020,2494000000000.000,MT,G,55,1640000000000.000,-,205/65 R15,136 / 5600,2750000000000.000,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,-,-,-,-,,,
2025,TOYOTA,All New Kijang Innova G Dsl 2022,2494000000000.000,AT,D,55,1640000000000.000,-,205/65 R15,136 / 5600,2750000000000.000,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,706.00,806.00,576.00,812.00,,,
2025,TOYOTA,All New Kijang Innova G A/T Dsl 2022,2494000000000.000,AT,D,55,1640000000000.000,-,205/65 R15,136 / 5600,2750000000000.000,4585X1775X1750,7,4X2,FR,4,5,4,CKD,INA,"1,786,000,000,000.00","2,123,000,000,000.00","1,715,000,000,000.00",930.00,,,
2025,TOYOTA,All New Kijang Innova G Imp 2022,2494000000000.000,MT,G,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,,,
2025,TOYOTA,All New Kijang Innova Zenix G Cvt 20,1987000000000.000,A/T,G,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,587.00,803.00,550.00,292.00,,,
2025,TOYOTA,All New Kijang Innova Zenix V Cvt 20,1987000000000.000,A/T,G,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,-,1.00,-,-,,,
2025,TOYOTA,All New Kijang Innova Zenix V Cvt 20,1987000000000.000,A/T,G,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,198.00,293.00,306.00,133.00,,,
2025,TOYOTA,All New Kijang Innova Zenix G Hev Cvt 20,1987000000000.000,A/T,HYBRID,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,474.00,639.00,316.00,635.00,,,
2025,TOYOTA,All New Kijang Innova Zenix V Hev Cvt 20,1987000000000.000,A/T,HYBRID,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,577.00,536.00,760.00,956.00,,,
2025,TOYOTA,All New Kijang Innova Zenix Q Hev Cvt Tss 20 Modellista,1987000000000.000,A/T,HYBRID,55,1640000000000.000,-,205/65 R15,102 / 3600,2750000000000.000,4585X1775X1750,7,4X2,FF,5,5,4,CKD,INA,843.00,807.00,"1,130,000,000,000.00",830.00,,,
2025,TOYOTA,Corolla Cross 18 A/T Hev,1798000000000.000,AT,HYBRID,36,-,-,225/50 R18,-,2640000000000.000,4460X1825X1620,5,4X2,FR,7,5,4,CBU,Thailand,-,3.00,21.00,1.00,,,
2025,TOYOTA,Corolla Cross 18 A/T Hev Gr Sport,1798000000000.000,AT,HYBRID,36,-,-,225/50 R18,-,2640000000000.000,4460X1825X1620,5,4X2,FR,7,5,4,CBU,Thailand,-,5.00,14.00,9.00,,,
2025,TOYOTA,Voxy 20 AT,2000000000000.000,AT,G,60,2205000000000.000,-,205/60 R16,158 / 6200,-,4600X1695X1850,7,4X2,FF,-,5,4,CBU,Japan,20.00,101.00,100.00,80.00,,,
2025,TOYOTA,Alphard 25 G At,2494000000000.000,AT,G,65,1920000000000.000,5791000000000.000,225/55 R19,170 / 6000,3000000000000.000,5010X1850X1945,7,4X2,FR,5,5,4,CBU,Japan,-,-,1.00,-,,,
2025,TOYOTA,Alphard 25 G Cvt,2500000000000.000,CVT,G,65,1905000000000.000,5791000000000.000,215/60/R17,170 / 6000,2950000000000.000,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,20.00,128.00,51.00,31.00,,,
2025,TOYOTA,Alphard 25 X Cvt,2500000000000.000,CVT,G,65,1905000000000.000,5791000000000.000,215/60/R17,170 / 6000,2950000000000.000,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,1.00,-,-,,,
2025,TOYOTA,Alphard 25 Hev Cvt,2494000000000.000,CVT,HYBRID,65,1920000000000.000,5791000000000.000,235/50/R18,170 / 6000,2950000000000.000,4945X1850X1895,7,4X2,FR,5,5,4,CBU,Japan,407.00,318.00,203.00,47.00,,,
2025,TOYOTA,Vellflre 25,2500000000000.000,AT,G,65,1905000000000.000,5791000000000.000,215/60/R17,170 / 6000,2950000000000.000,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,-,-,-,,,
2025,TOYOTA,Vellflre 25 VIP Hybrid,2500000000000.000,AT,HYBRID,65,1920000000000.000,5791000000000.000,215/60/R17,170 / 6000,2950000000000.000,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,55.00,100.00,55.00,22.00,,,
2025,TOYOTA,GR Yaris 16,1618000000000.000,MT,G,42,1075000000000.000,4237000000000.000,225/40R18,261 / 6500,2560000000000.000,"3,995X1,805X1,455",5,4X2,FF,4,5,4,CBU,Japan,-,-,1.00,-,,,
2025,TOYOTA,GR Yaris 16 AT,1618000000000.000,AT,G,42,1075000000000.000,4237000000000.000,225/40R18,261 / 6500,2560000000000.000,"3,995X1,805X1,455",5,4X2,FF,4,5,4,CBU,Japan,1.00,2.00,9.00,3.00,,,
2025,TOYOTA,Fortuner Srz 27 A/T Imp 2024,2694000000000.000,AT,G,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,2.00,-,5.00,-,,,
2025,TOYOTA,Fortuner Vrz 28 TSS Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,3.00,-,12.00,-,,,
2025,TOYOTA,New Fortuner G 24 Dsl Imp 2024,2393000000000.000,MT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,14.00,8.00,3.00,2.00,,,
2025,TOYOTA,New Fortuner G 24 Dsl A/T Imp 2024,2393000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,41.00,11.00,16.00,4.00,,,
2025,TOYOTA,HI-ACE Commuter HI Grade,2500000000000.000,MT,G,70,2145000000000.000,-,195/R15,102 / 3600,3110000000000.000,5380X1880X2285,16,4X2,FR,-,2,5,CBU,Japan,570.00,536.00,329.00,212.00,,,
2025,WULING,Cortez 18C MT,1800000000000.000,MT,G,52,-,4058000000000.000,205/55 R16,129,2750000000000.000,4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,1.00,2.00,-,-,,,
2025,WULING,Cortez 18C AT,1800000000000.000,AT,G,52,-,4058000000000.000,205/55 R16,129,2750000000000.000,4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,-,1.00,-,-,,,
2025,WULING,Cortez 18L MT,1800000000000.000,MT,G,52,-,4058000000000.000,205/55 R16,129,2750000000000.000,4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,-,1.00,-,-,,,
2025,WULING,Cortez 18L AT,1800000000000.000,AT,G,52,-,4058000000000.000,205/55 R16,129,2750000000000.000,4780X1816X1755,-,4X2,FF,-,5,4,CKD,INA,6.00,3.00,-,-,,,
2025,WULING,New Almaz HEV,2000000000000.000,AT,HYBRID,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,6.00,10.00,29.00,3.00,,,
2025,WULING,Almaz RS Hybrid,2000000000000.000,CVT,HYBRID,-,-,-,-,-,-,-,-,4X2,FR,-,5,4,CKD,INA,-,-,-,-,,,
2025,TOYOTA,New Fortuner Srz 27 With Gr Parts A/T Imp 2024,2694000000000.000,AT,G,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,42.00,35.00,28.00,24.00,,,
2025,KIA,Grand Sedona,3342000000000.000,AT,G,80,3050000000000.000,3195000000000.000,235/60 R18,270/6400,3060000000000.000,5115 x 1985 x 1740,11,4X2,FF,6,5,4,CBU,Korea,-,-,-,-,,,
2025,LEXUS,LM 350h 4 Seater,3456000000000.000,AT,HYBRID,-,2185000000000.000,-,235 / 50 R18,297/6600,3000000000000.000,5040X1850X1895,4,4X2,FR,8,4,4,CBU,Japan,1.00,1.00,7.00,5.00,,,
2025,LEXUS,LM 350h 7 Seater,3456000000000.000,AT,HYBRID,-,2185000000000.000,-,235 / 50 R18,297/6600,3000000000000.000,5040X1850X1895,7,4X2,FR,8,4,4,CBU,Japan,34.00,73.00,124.00,111.00,,,
2025,MERCEDES-BENZ PC,V Klass,3498000000000.000,AT,G,-,2940000000000.000,-,-,-,-,-,-,-,-,-,5,-,CBU,Spain,-,2.00,-,-,,,
2025,TOYOTA,New Fortuner Vrz 28 AT 2022,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,,,
2025,TOYOTA,New Fortuner Vrz 28 Gr Sport AT 2022,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,-,-,1.00,-,,,
2025,TOYOTA,New Fortuner Vrz 28 With Gr Parts Tss Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,914.00,942.00,705.00,"1,130,000,000,000.00",,,
2025,TOYOTA,New Fortuner Vrz 28 Dsl A/T Imp 2024,2755000000000.000,AT,D,80,-,4555000000000.000,265 / 60 R18,163 / 3400,2745000000000.000,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,14.00,3.00,15.00,15.00,,,
2025,TOYOTA,HI-ACE 28 Premio,2800000000000.000,MT,D,70,2145000000000.000,-,195/R15,102 / 3600,3110000000000.000,5380X1880X2285,16,4X2,FR,5,4,4,CBU,Thailand,116.00,272.00,309.00,235.00,,,
2025,AUDI,Q3 14 TFSI A/T,1400000000000.000,AT,G,64,-,-,-,-,-,-,5,4X4,4WD,250,4,4,CBU,Germany,-,1.00,-,-,,,
2025,KIA,EV6,-,AT,BEV,77,2425000000000.000,-,255/45 R20,2393/4800,2900000000000.000,4695 x 1890 x 1550,5,4X4,4WD,-,5,4,CBU,Korea,1.00,2.00,-,-,,,
2025,KIA,EV9,-,AT,BEV,77,2425000000000.000,-,255/45 R20,2393/4800,2900000000000.000,4695 x 1890 x 1550,5,4X4,4WD,-,5,4,CBU,Korea,1.00,2.00,-,-,,,
2025,BMW,iX2 xDrive30 A/T,-,AT,BEV,-,2020000000000.000,-,-,313,2692000000000.000,4554 x 1845 x 1560,5,4X4,4WD,-,5,4,CBU,Germany,-,-,-,-,,,
2025,BYD,Sealion 7 Performance,-,-,BEV,-,2340000000000.000,-,"20""Alloy 245/45 R20",-,2930000000000.000,4830X1925X1620,5,4X4,AWD,-,5,4,CBU,China,-,94.00,309.00,418.00,,,
2025,CHERY,Gt 4X4,1500000000000.000,CVT,G,-,-,-,-,-,-,-,5,4X4,AWD,-,5,4,CKD,INA,1.00,1.00,4.00,24.00,,,
2025,CHERY,iCar 03 AWD,-,CVT,BEV,-,-,-,-,-,-,-,5,4X4,AWD,-,5,4,CKD,INA,251.00,568.00,860.00,711.00,,,
2025,GWM,ORA 07 PERFORMANCE AWD,-,AT,BEV,-,-,-,235/45 R19,408/402,2870000000000.000,"4,871 x 1,862 x 1,500",5,4X4,-,180,5,4,CBU,China,-,-,-,-,,,
2025,SUZUKI,New Jimny MT,1462000000000.000,MT,G,40,1435000000000.000,4090000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,SUZUKI,New Jimny AT,1462000000000.000,AT,G,40,1435000000000.000,4300000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,37.00,48.00,22.00,27.00,,,
2025,SUZUKI,New Jimny 2TONE MT,1462000000000.000,MT,G,40,1435000000000.000,4090000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,SUZUKI,New Jimny 2TONE AT,1462000000000.000,AT,G,40,1435000000000.000,4300000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,38.00,37.00,28.00,13.00,,,
2025,SUZUKI,Jimny 5 Doors At,1462000000000.000,AT,G,40,1435000000000.000,4300000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,3,4,CBU,India,74.00,101.00,65.00,45.00,,,
2025,SUZUKI,Jimny 5 Doors Mt,1462000000000.000,MT,G,40,1435000000000.000,4090000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,3,4,CBU,India,-,1.00,-,-,,,
2025,SUZUKI,Jimny 5 Doors 2Tone At,1462000000000.000,AT,G,40,1435000000000.000,4300000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,3,4,CBU,India,43.00,56.00,50.00,34.00,,,
2025,SUZUKI,Jimny 5 Doors 2Tone Mt,1462000000000.000,MT,G,40,1435000000000.000,4090000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,3,4,CBU,India,-,3.00,5.00,2.00,,,
2025,SUZUKI,Jimny 5D White Rhino At,1462000000000.000,AT,G,40,1435000000000.000,4300000000000.000,195/80 R15,102,2250000000000.000,3625 X 1645 X 1720,4,4X4,4WD,-,3,4,CBU,India,30.00,29.00,27.00,44.00,,,
2025,VOLVO CARS,C40 Electric Vehicles,-,AT,BEV,-,2619000000000.000,-,235/50 R19; 255/45 R19,-,2702000000000.000,4440X1873X1591,5,4X4,AWD,185,5,4,CBU,Malaysia,3.00,2.00,-,1.00,,,
2025,VOLVO CARS,EC40 Electric Vehicles,-,AT,BEV,-,2619000000000.000,-,235/50 R19; 255/45 R19,408,2702000000000.000,4440X1873X1591,5,4X4,AWD,185,5,4,CBU,Malaysia,1.00,-,1.00,-,,,
2025,VOLVO CARS,EX40 Electric Vehicles,-,AT,BEV,-,2650000000000.000,-,235/50 R19; 255/45 R19,408,2702000000000.000,4440X1873X1652,5,4X4,AWD,185,5,4,CBU,Malaysia,1.00,-,-,-,,,
2025,VOLVO CARS,XC40 Electrical Vehicles,-,AT,BEV,-,2650000000000.000,-,235/50 R19; 255/45 R19,-,2702000000000.000,4440X1873X1652,5,4X4,AWD,185,5,4,CBU,Malaysia,-,-,-,-,,,
2025,AUDI,Q7 30 TFSI AT,2995000000000.000,AT,G,100,2245000000000.000,4845000000000.000,265/50/R19,272,3002000000000.000,5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,-,-,-,-,,,
2025,AUDI,Q8 30 TFSI A/T,2995000000000.000,AT,G,100,2245000000000.000,4845000000000.000,265/50/R19,272,3002000000000.000,5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,-,-,-,1.00,,,
2025,AUDI,Q5 20 TFSI AT,1984000000000.000,AT,G,75,1845000000000.000,3692000000000.000,255/55/R19,225,2807000000000.000,4629 x 1880 x 1653,5,4X4,4WD,222,4,4,CBU,Germany,-,-,2.00,1.00,,,
2025,BMW,X3 xDrive30i G01 CKD AT,1998000000000.000,AT,G,65,2450000000000.000,-,245/45 R20 103W; 275/40 R20 106W,252,2864000000000.000,4708 x 1891 x 1676,-,4X4,4WD,-,-,4,CKD,INA,-,1.00,2.00,1.00,,,
2025,BMW,CBU X3 20 xDrive AT 32GP S,1998000000000.000,AT,G,65,1855000000000.000,-,255/45 R20 105Y; 285/40 R20 108Y,190,2865000000000.000,4755 x 1920 x 1660,5,4X4,-,-,5,4,CBU,USA,-,-,-,-,,,
2025,BMW,X4 xDrive30i RHD AT,1998000000000.000,AT,G,65,2450000000000.000,-,245/45 R20 103W; 275/40 R20 106W,252,2864000000000.000,4751 x 1918 x 1621,-,4X4,4WD,-,-,4,CBU,USA,1.00,-,1.00,-,,,
2025,BMW,X5,2998000000000.000,AT,G,83,2800000000000.000,-,275/45 R20 110Y; 305/40 R20 112Y,340,2975000000000.000,4922x2004x1745,-,4X4,4WD,-,-,4,CBU,USA,-,-,-,-,,,
2025,BMW,X5 xDrive40i G05 CKD AT,2998000000000.000,AT,G,83,2800000000000.000,-,275/45 R20 110Y; 305/40 R20 112Y,340,2975000000000.000,4922x2004x1745,-,4X4,4WD,-,-,4,CKD,INA,12.00,33.00,24.00,8.00,,,
2025,BMW,X6 xDrive40i M Sport A/T,2998000000000.000,AT,G,83,2885000000000.000,-,275/40 R21 107Y; 315/35 R21 111Y,381,2975000000000.000,4960 x 2004 x 1700,5,4X4,-,-,5,4,CBU,USA,-,-,-,1.00,,,
2025,BMW,X7 xDrive40i G07 CKD AT,2998000000000.000,AT,G,83,3155000000000.000,-,285/45 R21 113Y,340,3105000000000.000,5151 x 2000 x 1805,-,4X4,4WD,-,-,4,CKD,INA,-,2.00,7.00,7.00,,,
2025,BMW,iX xDrive40 AT,-,AT,BEV,-,3010000000000.000,-,255/50 R21 109Y,-,3000000000000.000,4953 x 1967 x 1695,-,4X4,4WD,-,-,4,CBU,Germany,10.00,8.00,9.00,2.00,,,
2025,BAIC,BJ040 PLUS,1992000000000.000,AT,G,75,2080000000000.000,-,245/70R17,221,2745000000000.000,4645 X 1925 X 1871,5,4X4,4WD,8,5,4,CBU,China,20.00,37.00,43.00,37.00,,,
2025,BAIC,BJ080,2997000000000.000,AT,G,88,2285000000000.000,-,275/50R20,240,2800000000000.000,4765 X 1955 X 1985,5,4X4,4WD,8,5,4,CBU,China,-,-,-,-,,,
2025,CHERY,"Tiggo 8  1,6   Comfort",2000000000000.000,AT,G,57,-,-,-,-,2710000000000.000,4722X1860X1746,7,4X4,AWD,-,5,4,CKD,INA,-,3.00,71.00,22.00,,,
2025,CHERY,"Tiggo 8  1,6  Premium",2000000000000.000,AT,G,57,-,-,-,-,2710000000000.000,4722X1860X1746,7,4X4,AWD,-,5,4,CKD,INA,386.00,285.00,284.00,140.00,,,
2025,CHERY,Tiggo 8  Max  Awd,2000000000000.000,AT,G,57,-,-,-,-,2710000000000.000,4722X1860X1746,7,4X4,AWD,-,5,4,CKD,INA,-,-,-,-,,,
2025,FORD,Everest Titanium 20L (4x4) A/T,1996000000000.000,AT,D,80,3240000000000.000,4,255/55 R20,210,2900000000000.000,4914X2207X1841,7,4X4,4WD,10,5,4,CBU,Thailand,31.00,19.00,31.00,33.00,,,
2025,FORD,Everest XLT 20L (4x4) A/T,1996000000000.000,AT,D,80,3240000000000.000,4,255/65/ R18,210,2900000000000.000,4914X2207X1841,7,4X4,4WD,10,5,4,CBU,Thailand,2.00,1.00,-,2.00,,,
2025,FORD,Everest Titanium 20L (4x4) A/T MY22,1996000000000.000,AT,D,80,2900000000000.000,4,265/60R20,213,2850000000000.000,4893X1862X1836,7,4X4,4WD,10,5,4,CBU,Thailand,-,1.00,1.00,2.00,,,
2025,HYUNDAI (HMID),Palisade 22 CRDi AWD,2200000000000.000,AT,D,-,-,-,-,-,-,-,-,4X4,AWD,-,5,4,CBU,South Korea,9.00,17.00,13.00,12.00,,,
2025,HYUNDAI (HMID),All New Palisade Hybrid Calligraphy AWD,2500000000000.000,AT,HYBRID,-,-,-,-,-,-,-,7,4X4,AWD,-,5,4,CBU,South Korea,-,-,-,-,,,
2025,HYUNDAI (HMID),Genesis GV80 25T AWD,2500000000000.000,AT,G,-,-,-,-,-,-,-,5,4X4,AWD,-,5,4,CBU,South Korea,-,-,1.00,-,,,
2025,HYUNDAI (HMID),GV70,2500000000000.000,AT,G,-,-,-,-,-,-,-,5,4X4,AWD,-,5,4,CKD,INA,-,-,-,-,,,
2025,ISUZU,MU0X RBD3,2499000000000.000,MT,D,47,2540000000000.000,-,-,-,-,-,7,4X4,4WD,-,5,4,CBU,Thailand,-,-,-,-,,,
2025,ISUZU,MU0X 4X4,2499000000000.000,MT,D,47,2540000000000.000,-,-,-,-,-,7,4X4,4WD,-,5,4,CBU,Thailand,1.00,-,24.00,21.00,,,
2025,LEXUS,RX 450h+ Luxury PHEV,-,AT,HYBRID,-,2220000000000.000,-,235 / 50 R21,-,2850000000000.000,4890x1920x1695,4,4X4,AWD,-,4,4,CBU,Japan,2.00,3.00,3.00,3.00,,,
2025,LEXUS,RX 500h,-,AT,HYBRID,-,-,-,-,-,-,-,-,4X4,AWD,-,4,4,CBU,Japan,-,2.00,2.00,2.00,,,
2025,LEXUS,LM 500h 4 Seater,2393000000000.000,AT,HYBRID,60,2905000000000.000,-,-,271/6000,3000000000000.000,5125X1890X1940,4,4X4,AWD,-,4,4,CBU,Japan,-,-,-,2.00,,,
2025,LEXUS,LM 500h 6 Seater,2393000000000.000,AT,HYBRID,60,2905000000000.000,-,-,271/6000,3000000000000.000,5125X1890X1940,6,4X4,AWD,-,4,4,CBU,Japan,-,-,-,-,,,
2025,MAZDA,New CX-9 AWD,2488000000000.000,AT,G,74,-,-,255/50R20,231,2930000000000.000,5075 x 1969 x 1747,7,4X4,4WD,-,5,4,CBU,Japan,1.00,-,-,1.00,,,
2025,MAZDA,CX-5 Kuro,2488000000000.000,AT,G,58,-,-,225/55R19,190,2700000000000.000,4550 x 1840 x 1680,5,4X4,4WD,-,5,4,CBU,Japan,9.00,55.00,48.00,26.00,,,
2025,MAZDA,CX-5 AWD,2488000000000.000,AT,G,58,-,-,225/55R19,190,2700000000000.000,4550 x 1840 x 1680,5,4X4,4WD,-,5,4,CBU,Japan,-,-,-,-,,,
2025,MAZDA,CX-60 25 Pro,2488000000000.000,AT,G,58,-,-,235/50R20,284,2870000000000.000,4740 x 1890 x 16865,5,4X4,4WD,-,5,4,CBU,Japan,1.00,4.00,4.00,1.00,,,
2025,MAZDA,CX-8 25 PHEV AWD ELITE,2488000000000.000,AT,PHEV,70,-,-,235/50R20,327,3120000000000.000,4990 x 1890 x 1713,6,4X4,4WD,-,5,4,CBU,Japan,5.00,2.00,3.00,1.00,,,
2025,MAZDA,CX-8 25 PHEV AWD KURO,2488000000000.000,AT,PHEV,70,-,-,235/50R20,327,3120000000000.000,4990 x 1890 x 1713,6,4X4,4WD,-,5,4,CBU,Japan,7.00,3.00,1.00,5.00,,,
2025,MERCEDES-BENZ PC,GLE 450 (V167),2999000000000.000,AT,G,85,3000000000000.000,9,"275/45, 315/40 R21",367,2995000000000.000,"4,924 x 2,157 x 1,795",7,4X4,4WD,-,5,4,CKD,INA,3.00,16.00,19.00,17.00,,,
2025,MERCEDES-BENZ PC,GLS 450 (X167),2996000000000.000,AT,G,100,3250000000000.000,9,295/40 R21,333,3075000000000.000,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,,,
2025,MERCEDES-BENZ PC,GLS 450 (X167),2996000000000.000,AT,G,100,3250000000000.000,9,295/40 R21,333,3075000000000.000,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CKD,INA,2.00,-,2.00,1.00,,,
2025,MERCEDES-BENZ PC,GLS 600 Maybach (X167),2996000000000.000,AT,G,100,3250000000000.000,9,295/40 R21,333,3075000000000.000,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,,,
2025,MERCEDES-BENZ PC,GLC 300 AMG Line ( X254),1999000000000.000,AT,G,-,-,9,-,-,-,-,5,4X4,4WD,-,5,4,CKD,INA,4.00,13.00,24.00,13.00,,,
2025,MERCEDES-BENZ PC,AMG GLS 63 (X167),2996000000000.000,AT,G,100,3250000000000.000,9,295/40 R21,333,3075000000000.000,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,-,-,CBU,-,-,1.00,-,-,,,
2025,MERCEDES-BENZ PC,GLC 300 Coupe,1991000000000.000,AT,G,66,2430000000000.000,9,"235/55, 255/50 R19",245,2873000000000.000,"4,729 x 2,096 x 1,586",5,4X4,4WD,-,5,4,CBU,-,1.00,1.00,-,1.00,,,
2025,MERCEDES-BENZ PC,G 580 With EQ Technology,-,AT,BEV,-,-,-,-,-,-,-,5,4X4,4WD,-,5,4,CBU,-,-,-,-,-,,,
2025,MERCEDES-BENZ PC,EQS SUV 450 ( X 296),-,AT,BEV,-,-,-,-,-,-,-,5,4X4,4WD,-,4,CBU,CBU,-,2.00,1.00,1.00,-,,,
2025,MERCEDES-BENZ PC,EQE 350 4M (X294),-,AT,BEV,-,-,-,-,-,-,-,5,4X4,4WD,-,5,4,CBU,-,-,1.00,-,-,,,
2025,MINI,John Cooper Works ALL4 Clubman A/T,1998000000000.000,AT,G,48,2040000000000.000,-,225/40 R18 92Y,306,2670000000000.000,4266 x 1800 x 1441,-,4X4,4WD,-,-,4,CBU,UK,-,-,-,-,,,
2025,MINI,John Cooper Works ALL4 A/T,1998000000000.000,AT,G,-,2150000000000.000,-,225/45 R19 92W,-,2670000000000.000,4299 x 1822 x 1557,-,4X4,4WD,-,3,4,CBU,Germany,-,-,-,-,,,
2025,MINI,Countryman S ALL4 A/T,-,-,-,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,UK,1.00,2.00,1.00,1.00,,,
2025,MINI,JCW Countryman ALL4,1998000000000.000,AT,G,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,UK,1.00,1.00,-,-,,,
2025,MINI,Countryman SE ALL4,-,AT,BEV,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,UK,-,2.00,-,1.00,,,
