Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,"CBU
/ CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2023,TOYOTA,C-HR 1.8 AT  Hybrid,"1,798",AT,HYBRID,50,-,-,215 / 60 R17,141 / 6400,"2,640",4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,1,13,6,9,4,-,1,2,1,-,-,-
2023,TOYOTA,Corolla Cross 1.8 AT,"1,798",AT,G,50,-,-,215 / 60 R17,141 / 6400,"2,640",4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,Corolla Cross 1.8 AT  Hybrid,"1,798",AT,HYBRID,50,-,-,215 / 60 R17,141 / 6400,"2,640",4360x1795x1565,5,4X2,FF,7,5,4,CBU,Thailand,4,192,95,31,103,151,66,9,8,7,8,6
2023,TOYOTA,Corolla Cross 1.8 AT  Hybrid GR Sport,"1,798",AT,HYBRID,50,-,-,215 / 60 R17,141 / 6400,"2,640",4360x1795x1565,5,4X2,FR,7,5,4,CBU,Thailand,-,75,44,29,46,71,36,69,17,65,35,50
2023,TOYOTA,Fortuner G 2.4 Dsl  Imp 2021,"2,393",MT,D,80,-,"4,555",265 / 60 R18,163 / 3400,"2,745",4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,6,14,5,20,47,26,23,12,6,28,21,-
2023,TOYOTA,Fortuner G 2.4 Dsl  AT  Imp 2021,"2,393",AT,D,80,-,"4,555",265 / 60 R18,163 / 3400,"2,745",4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,48,33,34,37,21,23,48,5,19,9,-,13
2023,TOYOTA,HI-ACE Commuter HI Grade,"2,500",MT,G,70,"2,145",-,195/R15,102 / 3600,"3,110",5380X1880X2285,16,4X2,FR,-,2,5,CBU,Japan,3,87,126,512,314,243,205,213,249,309,148,132
2023,WULING,New Almaz HEV,"2,000",AT,HYBRID,-,-,-,-,-,-,-,-,-,-,-,5,4,CKD,INA,-,-,-,-,-,-,-,-,48,51,51,100
2023,WULING,Almaz RS Hybrid,"2,000",CVT,HYBRID,-,-,-,-,-,-,-,-,-,-,-,5,4,CKD,INA,4,64,36,10,14,11,6,2,1,1,-,-
2023,TOYOTA,Fortuner SRZ 2.7 TRD AT,"2,694",AT,G,80,-,"4,555",265 / 60 R18,163 / 3400,"2,745",4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,AUDI,Q3 1.4 TFSI A/T,"1,400",AT,G,64,-,-,-,-,-,-,5,4X4,4WD,250,4,4,CBU,Germany,-,1,-,1,2,1,1,2,-,3,1,-
2023,KIA,EV6,-,AT,BEV,77,"2,425",-,255/45 R20,239.3/4800,"2,900",4695 x 1890 x 1550,5,4X4,4WD,-,5,4,CBU,Korea,-,-,12,8,2,-,19,1,1,7,8,15
2023,KIA,EV9,-,AT,BEV,77,"2,425",-,255/45 R20,239.3/4800,"2,900",4695 x 1890 x 1550,5,4X4,4WD,-,5,4,CBU,Korea,-,-,-,-,-,-,-,-,-,-,-,42
2023,SUZUKI,New Jimny MT,"1,462",MT,G,40,"1,435","4,090",195/80 R15,102,"2,250",3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,6,9,5,11,7,7,4,3,1,7,10,8
2023,SUZUKI,New Jimny AT,"1,462",AT,G,40,"1,435","4,300",195/80 R15,102,"2,250",3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,73,52,68,24,66,35,60,54,46,22,57,15
2023,SUZUKI,New Jimny 2TONE MT,"1,462",MT,G,40,"1,435","4,090",195/80 R15,102,"2,250",3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,3,-,3,1,-,4,2,-,-,1,-,-
2023,SUZUKI,New Jimny 2TONE AT,"1,462",AT,G,40,"1,435","4,300",195/80 R15,102,"2,250",3625 X 1645 X 1720,4,4X4,4WD,-,4,4,CBU,Japan,22,13,15,12,21,14,12,9,12,1,13,4
2023,AUDI,Q7 3.0 TFSI AT,"2,995",AT,G,100,"2,245","4,845",265/50/R19,272,"3,002",5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,-,-,-,-,-,1,-,-,-,1,1,-
2023,AUDI,Q8 3.0 TFSI A/T,"2,995",AT,G,100,"2,245","4,845",265/50/R19,272,"3,002",5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,-,1,-,1,3,1,1,4,1,-,1,1
2023,AUDI,Q5 2.0 TFSI AT,"1,984",AT,G,75,"1,845","3,692",255/55/R19,225,"2,807",4629 x 1880 x 1653,5,4X4,4WD,222,4,4,CBU,Germany,-,-,-,2,2,-,-,1,2,-,-,-
2023,BMW,M135i  xDrive AT,"1,998",AT,G,50,"2,085",-,225/40 R18 92Y,306,"2,670",4319x1799x1434,-,4X4,4WD,-,3,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,BMW,X3 xDrive30i  G01 CKD AT,"1,998",AT,G,65,"2,450",-,45/45 R20 103W; 275/40 R20 10,252,"2,864",4708 x 1891 x 1676,-,4X4,4WD,-,-,4,CKD,INA,37,61,33,36,6,22,15,8,17,44,33,10
2023,BMW,X3 M  RHD AT,"2,993",AT,G,65,"2,500",-,5/40 ZR21 102Y; 265/40 ZR21 1,510,"2,864",4716 x 1897 x 1669,-,4X4,4WD,-,-,4,CBU,USA,-,-,-,-,8,4,-,-,-,-,-,3
2023,BMW,X4 M  RHD AT,"2,993",AT,G,65,"2,500",-,5/40 ZR21 102Y; 265/40 ZR21 1,510,"2,864",4754 x 1927 x 1620,-,4X4,4WD,-,-,4,CBU,USA,-,-,-,-,7,4,-,2,1,-,-,5
2023,BMW,X4 xDrive30i  RHD AT,"1,998",AT,G,65,"2,450",-,45/45 R20 103W; 275/40 R20 10,252,"2,864",4751 x 1918 x 1621,-,4X4,4WD,-,-,4,CBU,USA,-,-,2,-,25,7,5,5,2,-,-,-
2023,BMW,X5,"2,998",AT,G,83,"2,800",-,75/45 R20 110Y; 305/40 R20 11,340,"2,975",4922x2004x1745,-,4X4,4WD,-,-,4,CKD,USA,-,-,-,-,-,-,1,-,-,-,-,-
2023,BMW,X5 xDrive40i  G05 CKD AT,"2,998",AT,G,83,"2,800",-,75/45 R20 110Y; 305/40 R20 11,340,"2,975",4922x2004x1745,-,4X4,4WD,-,-,4,CKD,INA,45,35,61,35,36,61,33,133,26,5,4,-
2023,BMW,X5 xDrive40i  G05 CKD AT,"2,998",AT,G,83,"2,885",-,75/40 R21 107Y; 315/35 R21 11,381,"2,975",4935 x 2004 x 1765,-,4X4,-,-,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,75,12,27
2023,BMW,X6 xDrive40i  AT,"2,998",AT,G,83,"2,800",-,75/40 R21 107Y; 315/35 R21 11,340,"2,975",4935x2004x1696,-,4X4,4WD,-,-,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2023,BMW,X6 xDrive40i  M  Sport AT,"2,998",AT,G,83,"2,885",-,75/40 R21 107Y; 315/35 R21 11,381,"2,975",4960 x 2004 x 1700,5,4X4,-,-,5,4,CBU,USA,-,-,-,-,-,-,-,5,20,7,3,-
2023,BMW,X7 xDrive40i  G07 CKD AT,"2,998",AT,G,83,"3,155",-,285/45 R21 113Y,340,"3,105",5151 x 2000 x 1805,-,4X4,4WD,-,-,4,CKD,INA,-,22,22,1,2,18,4,20,5,2,-,16
2023,BMW,X7 xDrive40i  G07 CKD AT,"2,998",AT,G,83,"3,155",-,285/45 R21 113Y,340,"3,105",5151 x 2000 x 1805,-,4X4,-,-,-,4,CKD,Indonesia,-,-,2,-,-,-,-,-,1,-,-,-
2023,BMW,iX xDrive40 AT,-,AT,BEV,-,"3,010",-,255/50 R21 109Y,-,"3,000",4953 x 1967 x 1695,-,4X4,-,-,-,4,CBU,Germany,-,-,29,54,60,35,99,40,74,39,103,82
2023,HYUNDAI (HMID),Palisade 2.2 CRDi  AWD,"2,200",AT,D,-,-,-,-,-,-,-,-,4X4,AWD,-,-,-,CBU,South Kore,41,14,89,34,31,-,36,9,20,15,5,10
2023,ISUZU,MU-X RBD3,"2,499",MT,D,47,"2,540",-,-,-,-,-,7,4X4,-,-,5,4,CBU,Thailand,-,-,-,1,21,15,-,-,-,-,-,-
2023,ISUZU,MU-X 4X4,"2,499",MT,D,47,"2,540",-,-,-,-,-,7,4X4,-,-,5,4,CBU,Thailand,35,20,-,-,35,5,45,46,5,24,-,-
2023,JEEP,Wrangler Sahara 4door,"1,998",AT,G,81,"2,562",-,285/70R17,270,"3,008",4882 x 1894 x 1848,5,4X4,4WD,-,-,4,CBU,USA,-,-,3,4,6,-,-,-,5,-,-,-
2023,JEEP,Wrangler Rubicon 2door,"1,998",AT,G,81,"2,426",-,285/70R17,270,"2,459",4334 x 1894 x 1848,5,4X4,4WD,-,-,4,CBU,USA,8,4,-,3,1,-,1,1,-,-,-,-
2023,JEEP,Wrangler Rubicon 4door Dual  Top,"1,998",AT,G,81,"2,562",-,285/70R17,270,"3,008",4882 x 1894 x 1848,5,4X4,4WD,-,-,4,CBU,USA,61,15,8,15,17,2,58,27,1,-,-,-
2023,JEEP,Wrangler Rubicon 4door Sky One Touch,"1,998",AT,G,81,"2,562",-,285/70R17,270,"3,008",4882 x 1894 x 1848,5,4X4,4WD,-,-,4,CBU,USA,9,4,3,6,18,2,12,5,1,-,-,-
2023,JEEP,Grand Cherokee 2.0,"1,998",AT,G,87,"2,429",-,295/45R20,271,"2,964",4914 x 2149 x 1799,5,4X4,4WD,-,-,4,CBU,USA,-,-,-,1,1,1,2,-,-,-,-,-
2023,LEXUS,RX 450h+,"2,487",AT,PHEV,-,-,-,-,-,-,-,4,4X4,AWD,-,4,4,CBU,Japan,-,2,4,2,6,9,13,12,4,-,-,-
2023,LEXUS,RX 450h+ Luxury PHEV,-,AT,HYBRID,-,"2,220",-,235 / 50 R21,-,"2,850",4890x1920x1695,4,4X4,AWD,-,4,4,CBU,Japan,-,-,-,-,-,-,-,-,15,12,19,1
2023,MAZDA,New CX-9 AWD,"2,488",AT,G,74,-,-,255/50R20,231,"2,930",5075 x 1969 x 1747,7,4X4,4WD,-,5,4,CBU,Japan,6,2,18,2,3,7,3,6,8,4,1,3
2023,MAZDA,CX-5 AWD,"2,488",AT,G,58,-,-,225/55R19,190,"2,700",4550 x 1840 x 1680,5,4X4,4WD,-,5,4,CBU,Japan,-,37,20,1,2,6,-,2,1,-,1,149
2023,MERCEDES-BENZ PC,GLE 450 (V167),"2,999",AT,G,85,"3,000",9,"275/45, 315/40 R21",367,"2,995","4,924 x 2,157 x 1,79",7,4X4,4WD,-,5,4,CKD,-,23,21,13,16,16,46,33,19,18,90,16,49
2023,MERCEDES-BENZ PC,GLS 450 (X167),"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES-BENZ PC,GLS 450 (X167),"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,5,4,CKD,INA,16,17,13,4,19,14,10,2,2,3,1,3
2023,MERCEDES-BENZ PC,GLS 600 Maybach (X167),"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,1,-,-,1,-,-,1,-
2023,MERCEDES-BENZ PC,GLC 300 AMG Line ( X254),"1,999",AT,G,-,-,9,-,-,-,-,5,4X4,4WD,-,5,4,CKD,-,-,-,-,-,-,-,86,55,60,47,49,31
2023,MERCEDES-BENZ PC,AMG GLS 63 (X167),"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,-,-,CBU,-,-,-,-,-,-,-,2,-,-,-,-,-
2023,MERCEDES-BENZ PC,GLE 450 Coupe 4MATIC AMG Line (C167)*,"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,5,4,CBU,-,-,1,-,2,2,1,1,1,-,10,14,-
2023,MERCEDES-BENZ PC,AMG GLE 53 Coupe 4MATIC+ (C167)*,"2,996",AT,G,100,"3,250",9,295/40 R21,333,"3,075","5,130 x 2,141 x 1,85",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,2,-,1,-,-,1,5,5
2023,MERCEDES-BENZ PC,GLC 300 Coupe,"1,991",AT,G,66,"2,430",9,"235/55, 255/50 R19",245,"2,873","4,729 x 2,096 x 1,58",5,4X4,4WD,-,5,4,CBU,-,4,4,1,-,2,-,-,-,-,-,8,-
2023,MERCEDES-BENZ PC,GLE 450 (V167),"2,999",AT,G,85,"3,000",9,"275/45, 315/40 R21",367,"2,995","4,924 x 2,157 x 1,79",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES-BENZ PC,GLC 300 AMG Line ( X254),"1,999",AT,G,-,-,9,-,-,-,-,5,4X4,4WD,-,5,4,CBU,-,-,-,-,-,-,22,16,2,-,-,-,-
2023,MERCEDES-BENZ PC,EQS SUV 450 ( X 296),-,AT,BEV,-,-,-,-,-,-,-,5,4X4,4WD,-,4,CBU,CBU,-,-,-,-,-,-,-,-,-,-,11,-,-
2023,MINI,John Cooper Works ALL4 Clubman A/T,"1,998",AT,G,48,"2,040",-,225/40 R18 92Y,306,"2,670",4266 x 1800 x 1441,-,4X4,4WD,-,-,4,CBU,UK,-,-,-,-,-,-,-,-,6,3,-,1
2023,MINI,John Cooper Works ALL4 A/T,"1,998",AT,G,-,"2,150",-,225/45 R19 92W,-,"2,670",4299 x 1822 x 1557,-,4X4,4WD,-,3,4,CBU,Germany,-,-,1,-,-,1,-,-,-,-,-,1
2023,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR ULTIMATE-L 4X4 8A/T,"2,442",AT,D,68,"2,710","3,692",265/60 R18,181,"2,800",4785 X 1815 X 1805,7,4X4,4WD,-,4,4,CKD,INA,203,245,220,128,135,136,110,134,144,125,76,130
2023,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,"2,477",MT,D,70,"2,710","4,090",265/60 R16,136,"2,800",4785 X 1815 X 1800,7,4X4,4WD,-,4,4,CKD,INA,30,87,124,38,92,56,60,63,75,37,63,55
2023,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,"2,477",AT,D,70,"2,710","4,090",265/60 R16,136,"2,800",4785 X 1815 X 1800,7,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2023,MITSUBISHI MOTORS,Outlander  PHEV,"2,360",AT,PHEV,45,"2,390","3,789",225/55 R18,128,"2,670",4695 X 1800 X 1710,5,4X4,AWD,-,4,4,CBU,Japan,-,1,-,-,-,-,-,-,-,2,-,-
2023,NISSAN,Terra VL 2.5 AT  4x4,"2,488",AT,G,-,-,-,-,-,-,-,-,4X4,-,-,5,4,CBU,Thailand,-,-,-,40,19,9,14,14,15,5,10,-
2023,SUBARU,XV 2.0i-S (GT7),2,CVT,G,63,"1,940",-,225/55 R18,154,"2,665","4,485 x 1,800 x 1,61",5,4X4,4WD,-,4,4,CBU,Japan,2,5,1,-,-,-,-,-,-,-,-,-
2023,SUBARU,XV 2.0i-S ES (GT7),2,CVT,G,63,"1,940",-,225/55 R18,154,"2,665","4,485 x 1,800 x 1,61",5,4X4,4WD,-,4,4,CBU,Japan,-,3,1,-,-,-,-,-,-,-,-,-
2023,SUBARU,Forester 2.0i-L (SK7),2,CVT,G,63,"2,223",-,225/60 R17,154,"2,670","4,640 x 1,815 x 1,73",5,4X4,4WD,-,4,4,CBU,Japan,-,1,-,1,-,1,-,-,-,-,-,-
2023,SUBARU,Forester 2.0i-S ES (SK7),2,CVT,G,63,"2,223",-,225/55 R18,154,"2,670","4,640 x 1,815 x 1,73",5,4X4,4WD,-,4,4,CBU,Japan,-,9,-,6,5,6,7,-,-,-,-,5
2023,SUBARU,Crosstrek 2.0i-S ES (GU7),2,CVT,G,63,"1,895",-,225/55 R18,154,"2,670","4,495 x 1,800 x 1,60",5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,15,21,46,57,3,12,2,8,4
2023,SUBARU,Crosstrek 2.0i-L ES (GU7),2,CVT,G,63,"1,895",-,225/60R17,154,"2,670","4,495 x 1,800 x 1,60",5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2023,SUBARU,Outback 2.5i-T  ES (BT9),"2,498",CVT,G,63,"2,200",-,225/60 R18,188,"2,745","4,870 x 1,875 x 1,67",5,4X4,4WD,-,4,4,CBU,Japan,-,-,-,-,-,-,-,25,1,6,2,7
2023,SUBARU,WRX WAGON 2.4 GT-S ES (VNH),2,CVT,G,63,"1,647",-,225/45 R18,275,"2,670","4,755 x 1,795 x 1,50",5,4X4,4WD,-,4,4,CBU,Japan,-,-,4,-,-,3,2,-,-,-,-,-
2023,SUBARU,WRX WAGON 2.4 tS ES (VNH),2,CVT,G,63,"1,653",-,225/45 R18,275,"2,670","4,755 x 1,795 x 1,50",5,4X4,4WD,-,4,4,CBU,Japan,-,-,12,-,13,12,9,7,-,10,1,-
2023,TOYOTA,Fortuner G 2.4 AT  4x4 DSL Imp 2021,"2,393",AT,D,80,-,"4,555",265 / 60 R18,163 / 3400,"2,745",4795x1855x1835,7,4X4,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,BMW,XM  AT,"4,395",AT,PHEV,69,"3,300",-,75/35 R23 108Y; HL 315/30 R23,653,"3,105",5110 x 2005 x 1755,5,4X4,-,-,5,4,CBU,USA,-,-,-,-,-,-,-,9,3,-,2,-
2023,BMW,XM  Label  A/T,"4,395",AT,PHEV,69,"3,300",-,75/35 R23 108Y; HL 315/30 R23,653,"3,105",5110 x 2005 x 1755,5,4X4,-,-,5,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,1
2023,JEEP,Gladiator Rubicon,"3,604",AT,G,83,"2,630",-,285/70R17,285,"3,487",5537 x 1894 x 1857,5,4X4,4WD,-,-,4,CBU,USA,8,3,-,2,2,-,4,3,-,-,-,6
2023,JEEP,Grand Cherokee 3.6,"3,604",AT,G,87,"2,948",-,295/45R20,286,"3,091",5204 x 2149 x 1815,7,4X4,4WD,-,-,4,CBU,USA,-,-,-,-,-,-,-,-,-,-,1,-
2023,MAZDA,CX-60 3.3 MHEV AWD Elite,"3,283",AT,G,58,-,-,235/50R20,284,"2,870","4,740 x 1,890 x 1,686.",5,4X4,4WD,-,5,4,CBU,Japan,-,-,-,-,-,-,6,6,5,2,1,2
2023,MAZDA,CX-60 3.3 MHEV AWD Kuro,"3,283",AT,G,58,-,-,235/50R20,284,"2,870","4,740 x 1,890 x 1,686.",5,4X4,4WD,-,5,4,CBU,Japan,-,-,-,-,-,-,20,17,18,26,14,8
2023,MERCEDES BENZ,G 63,"3,982",AT,G,100,"3,200",9,-,585,"2,890","4,873 x 2,187 x 1,96",5,4X4,4WD,-,5,4,CBU,-,4,13,4,12,17,9,9,3,3,13,3,-
2023,TOYOTA,Land Cruiser 300 GR-S,"4,461",AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,2,3,3,10,18,32,51,45,35,64,114,209
2023,TOYOTA,Land Cruiser 300 VX-R,"4,461",AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,-,8,3,15,34,51,57,66,50,80,177,288
2023,TOYOTA,Land Cruiser 300 ZX,"4,461",AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,-
2023,TOYOTA,LAND CRUISER 70,"4,461",AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,-,6,1,-,27,17,14,10,17,36,25,2
2023,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT  2022,"2,755",AT,D,80,-,"4,555",265 / 60 R18,163 / 3400,"2,745",4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,110,126,178,76,201,125,71,94,78,24,62,130
2023,MITSUBISHI FUSO,FE 84G BC N,"3,908",MT,D,100,"8,000","6,166","7,50-16-14PR",136,"3,350",6050 X 2035 X 2210,3,4X2,FR,112,3,6,CKD,INA,189,51,175,15,89,84,81,33,60,40,53,104
2023,MITSUBISHI FUSO,FE 71 BC N,"3,908",MT,D,70,"5,200","4,875","7,50-15-12PR",110,"2,500",4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,1,3,4,1,7,5,1,2,1,2,16,9
2023,MITSUBISHI FUSO,FE 71L BC N,"3,908",MT,D,70,"5,200","4,875","7,50-15-12PR",110,"2,500",4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,-,22,49,1,19,2,-,21,23,13,6,12
2023,MITSUBISHI FUSO,FE 71L BCL N,"3,908",MT,D,70,"5,200","4,875","7,50-15-12PR",110,"2,500",4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,-,4,2,7,5,4,2,3,6,1,2,-
2023,HINO,New 110 SDB,"4,009",MT,D,100,"7,000","5,125",7.00-16-14R,110,"3,380",3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,1
2023,HINO,New 110 SDBL,"4,009",MT,D,100,"7,000","5,125",7.00-16-14R,110,"3,380",3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,-,-,5,-,-,-,-,-,-,-,-,-
2023,HINO,136MDB L STD,"4,009",MT,D,100,"7,000","5,125",7.00-16-14R,110,"3,380",3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,22,3,3,14,8,15,11,8,11,7,7,14
2023,HINO,GB150,"4,009",-,D,100,"8,000","5,571",17.5x6.00-127,150,"3,870",7790x2065x1785,-,-,-,113,-,6,CKD,INA,12,28,10,13,61,49,50,49,82,34,52,19
2023,HINO,115SDB STD,"4,009",MT,D,100,"5,400","4,625",16x7JJ-30,115,"2,530",5075x1730x2116,-,-,-,118,-,4,CKD,INA,-,53,138,83,52,13,8,13,10,37,17,14
2023,ISUZU,NQR71 EC,"4,570",MT,D,100,"8,000","6,142",7.50-15-14PR,125,"4,175","7,445 x 2,100 x 1,63",-,4X2,FR,110,2,6,CKD,INA,19,28,29,62,46,68,102,85,50,52,30,13
2023,ISUZU,NLR55 B,"2,771",MT,D,75,"5,100",5,225/75/R16,100,"2,490","4,870 x 1,835 x 2,17",16,4X2,FR,-,2,4,CKD,INA,94,99,92,75,126,147,256,242,193,123,88,120
2023,ISUZU,NLR71 BL,"4,570",MT,D,100,"5,100",4,225/75/R16,125,"3,360","6,170 x 1,835 x 2,20",3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,TATA,LP 713 Chassis,"5,675",MT,D,120,"7,700",3,7.5 R 16 - 14 PR,130,"3,800",7125 x 2092 x 2878,19,4X2,RR,112,2,6,CBU,India,8,-,-,-,-,-,-,-,-,-,-,-
2023,HINO,AK240 STD,-,-,-,-,"15,000",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,5,7,1,13,4,6,4,2,-,-,6
2023,HINO,RM280 STD,-,-,-,-,"16,500",-,-,-,-,-,-,-,-,-,-,-,-,INA,4,42,17,23,27,70,30,66,85,90,72,102
2023,HINO,RK280 STD,-,-,-,-,"15,500",-,-,-,-,-,-,-,-,-,-,-,CKD,INA,24,18,24,12,18,44,90,38,55,30,38,60
2023,SCANIA,K250UB-4X2,"9,000",AT,D,300,"18,000",4.88,275/70R22.5,250,"6,000",12000 x 2500 x 3785,2,4X2,FF,6,2,4,CKD,Swedia,-,-,-,-,7,-,-,-,7,6,3,13
2023,SCANIA,K360IB-4X2,"13,000",MT,D,460,"12,000",3.07,295/80R22.5,360,"6,000",12000 x 2500 x 3785,2,4X2,FF,8,2,4,CKD,Swedia,-,1,-,-,-,-,-,-,-,-,-,-
2023,SCANIA,K310IB-6X2,"9,000",AT,D,300,"18,000",4.88,275/70R22.5,250,"6,000",12000 x 2500 x 3785,2,6X2,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OF 917 MT  (WB 4250),"3,900",MT,D,200,"10,400",5.400 - 0.7,235/75 R 17.5,170,"4,250",7447 x 2199,-,4X2,FR,110,-,4,CBU,India,16,15,9,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OF 917 MT  (WB 5300),"3,900",MT,D,200,"10,400",5.400 - 0.7,235/75 R 17.5,170,"5,300",8606 x 2199,-,4X2,FR,110,-,4,CBU,India,13,6,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OF 917 (4X2) 5300 M/T  [E4],"3,900",AT,D,200,"10,400",3.100 - 0.6,235/75 R 17.5,170,"5,300",8606 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,3,4,9,10,13,-,16,14
2023,MERCEDES BENZ CV,OF 917 AT  (WB 5300),"3,900",AT,D,200,"10,400",3.100 - 0.6,235/75 R 17.5,170,"5,300",8606 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OF 917 (4X2) 4250 M/T  [E4],"3,900",MT,D,200,"10,400",5.400 - 0.7,235/75 R 17.5,170,"4,250",7447 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,1,3,5,5,6,9,1,7
2023,MERCEDES BENZ CV,OH 1526,"6,374",MT,D,300,"15,000",6.700 - 0.7,11.00 R 22.5,260,"5,950",11500 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OF 1623 L,"6,374",MT,D,380,"16,000",6.700 - 0.7,11.00 R 22.5,235,"5,950",11650 x 2480,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,-,-,-,1,-,-,-,-
2023,MERCEDES BENZ CV,OH 1626 L MT,"6,374",MT,D,300,"16,000",6.700 - 0.7,11.00 R 22.5,260,"5,950",12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2023,MERCEDES BENZ CV,OH 1626 L MT  [E4],"6,374",MT,D,400,"16,000",6.700 - 0.7,11.00 R 22.5,256,"5,950",11610 x 2500,-,4X2,RR,100,-,4,CKD,INA,-,-,-,-,-,-,-,24,50,29,113,129
2023,MERCEDES BENZ CV,OH 1626 L AT,"6,374",AT,D,300,"16,000",3.49 - 0.6,11.00 R 22.5,260,"5,950",12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,33,7,5,-,-,-,-,2,-,-,-,-
2023,SCANIA,K320IA-6X2/2,"9,000",AT,G,"1,500","26,000",5.14,275/70R22.5,320,"5,200",17590 x 2500 x 1691,2,6X2,FF,6,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,1,-,-
2023,DAIHATSU,Gran Max PU 1.3 STD,"1,298",MT,G,43,"1,950","5,125",175R13-8PR,88,"2,650",4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,"1,159","1,339","1,302",560,"1,054",489,283,411,596,383,314,404
