Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEARRATIO,WHEEL&TYRESIZE,PS/HP,WHEELBASE,"DIMENSION
PxLxT",SEATER,DRIVESYS,,SPEED,DOOR,WHEELS,"CBU
/CKD","ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2024,VOLVOCARS,XC90PluginHybrid,1969,AT,PHEV,71,2948,-,275/45R20,-,2985,4953X2008X1771,7,4X4,AWD,185,5,4,CBU,Malaysia,4,3,2,2,2,2,1,4,1,1,1,1
2024,LEXUS,LX600,3456,AT,G,-,-,-,-,-,-,-,4,4X4,AWD,-,4,4,CBU,Japan,3,17,10,19,21,25,8,17,17,6,20,18
2024,BMW,XMAT,4395,AT,PHEV,69,33,-,HL275/35R23108Y;HL315/30R23111Y,653,3105,5110x2005x1755,5,4X4,4WD,-,5,4,CBU,USA,-,-,-,-,1,-,-,1,-,-,-,-
2024,BMW,XM50eAT,-,AT,PHEV,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,-,1
2024,BMW,iX1xDrive30AT,-,AT,BEV,-,258,-,245/45R19102Y;245/45R19102Y,313,2692,4386x1835x161,5,4X4,4WD,-,5,4,CBU,Germany,-,-,-,-,-,-,-,1,-,-,-,-
2024,BMW,iX1eDrive20A/T,-,AT,BEV,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,-,-,-,-,4,11,12,25,31,31,14,22,43,102
2024,BMW,iXxDrive50,-,AT,BEV,-,3145,-,275/40R22107Y;275/40R22107Y,523,3,4960x1967x169,5,4X4,4WD,-,5,4,CBU,Germany,-,2,-,3,2,4,4,-,5,1,2,-
2024,MAZDA,CX-6033MHEVAWDElite,3283,AT,G,58,-,-,235/50R20,284,287,"4,740x1,890x1,686",5,4X4,4WD,-,5,4,CBU,Japan,-,4,4,4,-,2,4,7,11,6,4,3
2024,MAZDA,CX-6033MHEVAWDKuro,3283,AT,G,58,-,-,235/50R20,284,287,"4,740x1,890x1,686",5,4X4,4WD,-,5,4,CBU,Japan,4,7,16,10,12,16,15,33,18,12,13,11
2024,MERCEDESBENZ,AMGG63,3982,AT,G,100,32,9,-,585,289,"4,873x2,187x1,96",5,4X4,4WD,-,5,4,CBU,-,2,2,-,-,4,1,1,-,-,-,-,-
2024,TOYOTA,LandCruiser300GR-S,4461,AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,INA,83,80,34,53,43,41,50,49,55,51,56,40
2024,TOYOTA,LandCruiser300VX-R,4461,AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,161,60,18,78,69,59,78,77,66,61,58,48
2024,TOYOTA,LANDCRUISER70,4461,AT,D,-,-,-,-,-,-,-,7,4X4,AWD,5,5,4,CBU,Japan,26,5,3,-,-,-,-,-,-,-,-,-
2024,TOYOTA,NewFortuner28WithGrParts4X4DslA/TImp2024,2755,AT,D,80,-,4555,265/60R18,163/3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,1
2024,TOYOTA,NewFortunerVrz284X4DslA/TImp2024,2755,AT,D,80,-,4555,265/60R18,163/3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,119,58,20,3
2024,TOYOTA,NewFortuner28GrSport4X4DslA/TImp2024,2755,AT,D,80,-,4555,265/60R18,163/3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,75,55,206,222
2024,TOYOTA,NewFortunerVrz28GrSport4X4AT2022,2755,AT,D,80,-,4555,265/60R18,163/3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,65,71,109,89,86,81,45,4,-,-,-,-
2024,MITSUBISHIFUSO,FE84GBCN,3908,MT,D,100,8,6166,"7,50-16-14PR",136,335,6050X2035X2210,3,4X2,FR,112,3,6,CKD,INA,34,94,98,66,49,37,61,88,74,59,62,66
2024,MITSUBISHIFUSO,FE71BCN,3908,MT,D,70,52,4875,"7,50-15-12PR",110,25,4890X1750X2055,3,4X2,FR,116,3,4,CKD,INA,3,7,2,-,6,2,7,4,8,-,6,2
2024,MITSUBISHIFUSO,FE71LBCN,3908,MT,D,70,52,4875,"7,50-15-12PR",110,25,4890X1750X2055,3,4X2,FR,116,3,4,CKD,INA,15,7,27,26,5,21,11,24,23,18,14,8
2024,MITSUBISHIFUSO,FE71LBCLN,3908,MT,D,70,52,4875,"7,50-15-12PR",110,25,4890X1750X2055,3,4X2,FR,116,3,4,CKD,INA,-,-,1,2,1,-,2,4,1,1,10,-
2024,HINO,136MDBLSTD,4009,MT,D,100,7,5125,700-16-14R,110,338,3380x6026x1864,-,4X2,FR,115,-,4,CKD,INA,-,11,10,34,17,5,4,15,5,10,5,5
2024,HINO,GB150,4009,-,D,100,8,5571,175x600-127,150,387,7790x2065x1785,-,-,-,113,-,6,CKD,INA,17,21,25,14,44,37,30,36,52,9,15,15
2024,HINO,115SDBSTD,4009,MT,D,100,54,4625,16x7JJ-30,115,253,5075x1730x2116,-,-,-,118,-,4,CKD,INA,7,11,10,23,10,17,14,37,11,14,9,18
2024,ISUZU,NQR71EC,457,MT,D,100,8,6142,750-15-14PR,125,4175,"7,445x2,100x1,63",-,4X2,FR,110,2,6,CKD,INA,30,36,63,41,20,58,67,18,13,40,21,20
2024,ISUZU,NLR55B,2771,MT,D,75,51,5,225/75/R16,100,249,"4,870x1,835x2,17",16,4X2,FR,-,2,4,CKD,INA,118,101,98,104,118,189,101,82,149,287,156,117
2024,HINO,AK240STD,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,1,17,-,-,-,6,6,6,6,-,6
2024,HINO,RM280STD,-,-,-,-,165,-,-,-,-,-,-,-,-,-,-,-,-,INA,95,60,66,61,59,73,69,61,61,30,46,97
2024,HINO,RN285,7684,MT,D,270,16,43,11R225-16PR,285,6,11670x2450x2020,43-59,4X2,FR,119,-,6,CKD,INA,-,-,-,-,1,-,-,-,-,-,-,-
2024,HINO,RK280STD,-,-,-,-,155,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,13,21,11,9,14,13,23,9,6,18,10,11
2024,SCANIA,K360IB-4X2,13,MT,D,460,18,307,295/80R225,360,6,12000x2500x3785,2,4X2,FF,8,2,4,CKD,Swedia,-,-,-,-,-,-,-,15,-,-,1,-
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,-,-,15,-,8,4,3,1,5,4,4,15
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,-,-,58,-,3,3,2,6,6,-,4,4
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,30,1,-,-,5,-,1,1,2,4,1,10
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,3,79,33,17,64,74,25,168,2,11,28,80
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,4,6,-,1,6,42
2024,MERCEDESBENZCV,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,3
2024,MERCEDESBENZCV,OC500RF2542Maxi,11967,AT,D,410,255,336-06,295/80R225,422,63,13500x2400,-,6X2,RR,120,-,6,CBU,Spain,-,-,-,-,-,1,-,9,1,2,-,-
2024,MERCEDESBENZCV,OC500RF2542DD,11967,AT,D,410,255,336-06,295/80R225,422,68,13500x2400,-,6X2,RR,100,-,6,CBU,Spain,-,-,1,-,-,-,-,1,2,3,-,-
2024,SCANIA,K450CB-6X2,-,AT,D,-,-,-,-,-,-,-,2,6X2,FF,6,2,6,CBU,Swedia,-,3,2,1,1,2,-,1,-,3,1,2
2024,SCANIA,K250IB-4X2,13,AT,D,300,25,307,275/70R225,310,6,13095x2500x1680,2,6X2,FF,6,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,1,-
2024,SCANIA,K410CB-6X2,13,AT,D,460,25,307,295/80R225,410,6,13095x2500x1680,2,6X2,FF,12,2,6,CBU,Swedia,11,2,4,-,4,1,-,4,3,4,3,1
2024,DAIHATSU,GranMaxPU13STD,1298,MT,G,43,195,5125,175R13-8PR,88,265,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,541,290,751,389,719,174,750,570,281,356,381,513
2024,DAIHATSU,GranMaxPU133-WAY,1298,MT,G,43,195,5125,175R13-8PR,88,265,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,35,30,54,36,58,15,115,99,33,75,43,30
2024,DAIHATSU,GranMaxPU13Gateless,1298,MT,G,43,195,5125,175R1308PR,88,265,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,20,-,20,-,16,-,15,-,10,-,-,34
2024,DAIHATSU,GranMaxPU15STD,1495,MT,G,43,21,5125,175R13-8PR,97,265,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,358,350,564,210,439,789,337,518,391,393,416,440
2024,DAIHATSU,GranMaxPU15STDACPS,1495,MT,G,43,21,5125,175R13-8PR,97,265,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,2009,2554,3105,912,2501,2807,3008,2677,2592,3354,2146,2354
2024,DAIHATSU,GranMaxPU153-WAY,1495,MT,G,43,21,5125,175R13-8PR,97,265,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,30,10,57,71,27,65,38,30,34,34,24,25
2024,ISUZU,PHR54CBB,2499,MT,D,47,254,-,-,-,-,-,-,4X2,FR,-,2,4,CKD,INA,823,709,855,654,854,1006,879,783,655,871,950,1032
2024,ISUZU,PHR54CBB(E2),2499,MT,D,47,254,-,-,-,-,-,-,4X2,FR,-,2,4,CKD,INA,23,20,14,12,9,12,9,-,-,-,-,-
2024,ISUZU,D-MAXSC,2499,MT,D,76,275,41,245/70/R16,109,3095,"5,215x1,860x1,78",3,4X4,4WD,-,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,15
2024,KIA,K-2700BIG-UPChs,2665,MT,D,70,295,4444,195R14,585/4150(kW/rpm,2415,4820x1790x2070,3,4X2,FR,-,2,4,CBU,Korea,1,-,-,-,-,-,-,-,-,-,-,-
2024,MITSUBISHIMOTORS,L300DP/UFLD,25,MT,D,47,245,5286,"7,00-14-8PR",74,22,4170X1700X1845,3,4X2,FR,140,2,4,CKD,INA,896,835,719,725,1147,899,1051,966,773,855,795,856
2024,MITSUBISHIMOTORS,L300DCC,2477,MT,D,47,254,5286,"7,00-14-8PR",74,22,4195X1695X1820,3,4X2,FR,-,2,4,CKD,INA,46,57,110,32,109,123,107,4,-,-,-,-
2024,MITSUBISHIMOTORS,L300CC,2268,MT,D,47,2345,3909,"7,00-14-8PR",99,235,4165X1695X1915,3,4X2,FR,-,2,4,CBU,Phillipines,-,-,-,-,-,-,14,83,179,155,60,120
2024,MITSUBISHIMOTORS,Triton25LSCHDX(4X4)MT,2477,MT,D,75,276,4636,245/75/R16,178,3,5080X1815X1795,5,4X4,4WD,165,4,4,CBU,Thailand,-,163,140,184,145,182,25,1,-,-,-,-
2024,MITSUBISHIMOTORS,Triton25LSCGLX(4X2)MT,2477,MT,D,75,276,409,205R16C110/80R8PR,136,3,5080X1785X1780,2,4X2,FR,-,2,4,CBU,Thailand,8,-,34,23,-,-,-,15,16,13,21,16
2024,SUZUKI,NewCarryPUFD,1493,MT,G,42,2085,4875,175/70R13,79,197,3875X1570X1915,3,4X2,FR,-,2,4,CKD,INA,2521,1579,2264,1769,2055,1815,1946,1841,1727,192,2023,2331
2024,SUZUKI,NewCarryPUWD,1493,MT,G,42,2085,4875,175/70R13,79,197,3875X1570X1915,3,4X2,FR,-,5,4,CKD,INA,666,426,464,372,483,447,494,430,396,443,428,752
2024,SUZUKI,NewCarryCH,1493,MT,G,42,2085,4875,175/70R13,79,197,3875X1570X1915,3,4X2,FR,-,5,4,CKD,INA,42,54,30,38,46,44,33,22,87,45,20,22
2024,TOYOTA,HiLux24PUSC,2394,MT,D,65,149,-,255/70R15C,102/3600,275,4800X1760X1680,2,4X2,FR,5,2,4,CBU,Thailand,-,-,48,76,47,137,66,115,55,-,-,-
2024,TOYOTA,HiLux20PUSC,2,MT,G,65,1265,-,205/70R15,136/5600,275,4800X1760X1680,2,4X2,FR,-,2,4,CBU,Thailand,-,-,21,52,79,126,157,169,2,-,-,-
2024,TOYOTA,Hilux24PUSC4X4,2394,AT,D,70,188,-,255/70R15C,144/3400,3085,5260X1835X1850,4,4X4,4WD,-,4,4,CBU,Thailand,37,97,117,92,71,93,110,118,121,121,103,125
2024,TOYOTA,Hi-LuxRanggaMbCab-Chassis20Std,1998,M/T,G,-,-,-,195R14C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,2,6,2
2024,TOYOTA,Hi-LuxRanggaP/UCab-Chassis20Std,1998,M/T,G,-,-,-,195R14C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,29,9,-
2024,TOYOTA,Hi-LuxRanggaP/U20Std,1998,M/T,G,-,-,-,195R14C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,75,89,239
2024,TOYOTA,Hi-LuxRanggaP/U20High,1998,M/T,G,-,-,-,215/65R16C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,36,69,34,120,51,184,55
2024,TOYOTA,Hi-LuxRanggaP/UCab-Chassis24DslStd,2393,M/T,D,-,-,-,195R14C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,10,42,45,42,9,8
2024,TOYOTA,Hi-LuxRanggaP/UDsl24Std,2393,M/T,D,-,-,-,195R14C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,8,-,177,133,314,146
2024,TOYOTA,Hi-LuxRanggaP/UCab-Chassis24DslHighA/T,2393,A/T,D,-,-,-,215/65R16C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,13,14,10
2024,TOYOTA,Hi-LuxRanggaP/U24DslHigh,2393,M/T,D,-,-,-,215/65R16C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,48,100,46
2024,TOYOTA,Hi-LuxRanggaP/U24DslHighA/T,2393,A/T,D,-,-,-,215/65R16C,-,275,4970X1785X1740,2,4X2,FR,5,2,4,CBU,Thailand,-,-,-,-,-,-,1,1,-,71,94,108
2024,TOYOTA,Hi-LuxRanggaMbCab-Chassis24DslStd,2393,MT,G,-,-,-,195R14C,-,275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,3,-
2024,TOYOTA,Hi-LuxRanggaMbCab-Chassis24DslHighA/T,2393,MT,D,-,-,-,195R14C,-,275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7
2024,WULING,FormoMax15MT,12,MT,G,42,-,5,195/60R15,107,272,4530X1691X1730,-,4X2,FR,-,5,4,CKD,INA,1,18,129,2,10,24,38,11,20,127,143,522
2024,FAW,Chassis(DD140CG),4214,MT,D,180,8,6,R16-750,140,388,7270x2080x2590,2,4X4,4WD,90,2,6,CBU,China,1,-,-,-,-,-,-,2,1,-,-,1
2024,HINO,115SDSTD,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,143,99,58,59,124,108,151,135,150,170,110,180
2024,HINO,115LDSTD,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,25,5,9,5,36,10,150,48,29,3,80,28
2024,HINO,115HDSTD,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,11,10,13,10,11,12,13,30,10,30,16,21
2024,HINO,136MDSTD,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,22,33,23,38,41,45,19,65,69,80,71,63
2024,HINO,136HD,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,57,62,70,99,66,84,116,150,103,101,49,32
2024,HINO,136HDL,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,39,56,27,20,85,93,106,115,108,143,156,126
2024,HINO,136HDX,4009,MT,D,100,825,6833,750-16-14PR,130,338,6026x1945x2165,2,4X2,FR,97,2,6,CKD,INA,131,255,276,103,324,345,393,337,321,373,351,386
2024,ISUZU,NMR71TSD,457,MT,D,100,825,5375,750-15-14PR,125,336,"6000x1,920x2,280",3,4X2,FR,107,2,6,CKD,INA,47,20,33,14,56,70,65,42,83,44,31,43
2024,ISUZU,NMR71THD,457,MT,D,100,825,5857,750-15-14PR,125,336,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,347,450,381,319,374,383,340,263,210,219,216,266
2024,ISUZU,NPS81,457,MT,D,100,825,5857,750-15-14PR,125,336,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CBU,Thailand,25,6,12,15,8,6,12,4,25,1,-,31
2024,ISUZU,NLR55T,2771,MT,D,75,51,5,750-15-10PR,100,249,"4,700x1,835x2,20",3,4X2,FR,-,2,4,CKD,INA,142,159,78,112,149,153,176,166,170,157,159,97
2024,ISUZU,NMR71TSDL,457,MT,D,100,825,5857,750-15-14PR,125,336,"6,000x1,990x2,280",3,4X2,FR,102,2,6,CKD,INA,415,424,381,248,337,547,395,222,117,118,178,153
2024,MITSUBISHIFUSO,FE71N,3908,MT,D,70,515,4875,750-15-12PR,110,25,4735X1750X2055,3,4X2,FR,116,2,4,CKD,INA,90,136,163,61,178,182,120,60,180,120,180,180
2024,MITSUBISHIFUSO,FE71LN,3908,MT,D,100,52,-,750-15-14PR,110,335,6425X1750X2110,3,4X2,FR,-,2,4,CKD,INA,130,108,210,82,179,179,179,181,180,180,181,300
2024,MITSUBISHIFUSO,FE73N,3908,MT,D,100,7,5714,"7,00-16-14PR",110,335,5960X1870X2130,3,4X2,FR,100,2,6,CKD,INA,17,11,49,15,-,15,49,8,24,48,24,-
2024,MITSUBISHIFUSO,FE74HDN,3908,MT,D,100,825,6166,"7,50-16-14PR",136,335,5960X1970X2145,3,4X2,FR,113,2,6,CKD,INA,426,310,476,359,341,389,486,313,542,398,354,554
2024,MITSUBISHIFUSO,FE74HDSN,3908,MT,D,100,825,5517,"7,50-16-14PR",136,335,5960X1970X2145,3,4X2,FR,-,2,6,CKD,INA,16,41,51,2,30,56,34,60,60,60,-,60
2024,MITSUBISHIFUSO,FE74N,3908,MT,D,100,75,5571,"7,50-16-14PR",125,335,5960X1970X2145,3,4X2,FR,120,2,6,CKD,INA,71,20,90,60,120,-,-,120,-,240,120,358
2024,MITSUBISHIFUSO,FE74LN,3908,MT,D,100,75,5571,"7,50-16-14PR",125,335,5960X1970X2145,3,4X2,FR,120,2,6,CKD,INA,288,384,96,456,452,270,313,230,167,187,366,79
2024,MITSUBISHIFUSO,FE75SUPERHDXN,3908,MT,D,100,825,6333,"7,50-16-14PR",136,335,5960X1970X2145,3,4X2,FR,113,2,6,CKD,INA,625,785,716,565,668,702,550,642,591,682,547,848
2024,MITSUBISHIFUSO,FE84GN,3908,MT,D,100,85,5428,"7,50-16-14PR",136,385,7145X2035X2210,3,4X2,FR,113,2,6,CKD,INA,44,92,59,72,89,67,84,66,123,48,87,60
2024,MITSUBISHIFUSO,FE84GSN,3908,MT,D,100,85,5571,"7,50-16-14PR",150,385,7145X2035X2255,3,4X2,FR,113,2,6,CKD,INA,53,40,49,33,36,46,52,72,60,74,58,72
2024,MITSUBISHIFUSO,FE84SHDXN,3908,MT,D,100,85,6666,"7,50-16-14PR",150,335,6040X2035X2255,3,4X2,FR,113,2,6,CKD,INA,90,55,44,47,53,88,71,75,73,93,78,90
2024,MITSUBISHIFUSO,FEAV6M,-,AT,BEV,-,6,-,-,-,-,-,-,4X2,FR,-,2,6,CBU,INA,-,-,-,-,-,-,-,1,-,-,-,-
2024,MITSUBISHIFUSO,FRR90,779,MT,D,200,10,7167,1000-20-16PR,240,425,"7,685x2,450x2,86",3,4X2,FR,95,2,6,CKD,INA,7,4,2,6,6,10,11,7,6,-,18,6
2024,TOYOTA,DynaHT136PSHIGear,4009,MT,D,100,825,6428,750-16-14PR,130/2700,338,6026X1945X2165,2,4X2,FR,-,2,6,CKD,INA,20,-,-,-,25,10,10,10,-,10,-,-
2024,UDTRUCKS,RKE15042R,376,MT,D,100,85,48,"7,50-16-14PR",150,335,"6,258x2,206x2,54",3,4X2,FR,90,2,6,CBU,Thailand,-,10,10,20,10,-,10,-,-,34,16,-
2024,HINO,FG240JP,-,-,-,-,142,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,-,-,-,-,2,-,-,1,-,-,1
2024,HINO,FG260JK,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,5,15,6,11,20,13,6,5,14,18,4,12
2024,HINO,FG260JL,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,17,11,15,13,12,9,26,18,22,8,18,12
2024,HINO,FG260JP,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,25,18,19,10,46,58,36,32,70,70,66,102
2024,HINO,FG260JS,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,64,31,32,23,26,38,52,30,22,33,27,102
2024,HINO,FG260JU,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,5,8,8,3,6,11,7,-,16,10,13,17
2024,HINO,FG260JJ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,30,24,36,30,60,54,13,25,62,74,42,42
2024,HINO,FG260JM(EIV),-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,CKD,INA,-,1,-,1,1,3,2,1,-,-,-,-
2024,ISUZU,FVR34S,779,MT,D,200,16,7167,1000-20-16PR,240,605,"10,495x2,450x2,86",3,4X2,FR,95,2,6,CKD,INA,46,80,56,37,24,87,69,56,40,63,47,45
2024,ISUZU,FTR90L,5193,MT,D,100,14,65,900-20-14PR,210,425,"7,345x2,400x2,72",3,4X2,FR,107,2,6,CKD,INA,31,16,10,15,8,31,14,19,13,29,21,30
2024,ISUZU,FVM34Q,779,MT,D,100,16,7167,1000-20-16PR,240,4850+650,"8,810x2,450x2,86",3,6X2,FR,98,2,6,CKD,INA,117,120,97,49,103,149,101,181,123,136,70,145
2024,MITSUBISHIFUSO,FM65FMHIGEAR(4X2),7545,MT,D,200,16,7166,1100-20-16PR,240,508,-,3,4X2,FR,102,2,6,CKD,INA,5,2,-,10,11,6,9,10,3,6,3,14
2024,MITSUBISHIFUSO,FM65FSHIGEAR(4X2),7545,MT,D,200,1403,6166,1000-20-16PR,220,428,9405X2410X271,3,4X2,FR,96,2,6,CKD,INA,11,19,13,13,17,14,23,28,32,-,24,24
2024,MITSUBISHIFUSO,FM65FSL(4X2),7545,MT,D,200,16,7166,1100-20-16PR,240,608,10545X2455X269,3,4X2,FR,110,2,6,CKD,INA,1,3,4,2,7,4,-,5,3,4,3,6
2024,MITSUBISHIFUSO,FM65FSLHIGEAR(4X2),7545,MT,D,200,1403,6166,1000-20-16PR,220,555,9405X2410X271,3,4X2,FR,96,2,6,CKD,INA,12,9,8,19,11,13,12,23,8,11,5,12
2024,MITSUBISHIFUSO,FM65FLHIGEAR(4X2),7545,MT,D,200,1403,6166,1000-20-16PR,220,555,9405X2410X271,3,4X2,FR,96,2,6,CKD,INA,8,1,2,16,11,5,8,15,-,12,7,5
2024,MERCEDESBENZCV,Axor1623C(4x2)MT[E4],6373,MT,D,260,16,6700-07,"1000-20,Tube-type",231,36,6230x2490x2955,2,4X2,FR,90,2,4,CBU,India,-,-,2,-,-,-,-,-,10,20,5,-
2024,MERCEDESBENZCV,Axor1623R/51[E4],6373,MT,D,240,16,6700-07,"1000-20,Tube-type",238,51,9130x2490x2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,4,-,-,-,-,-,-
2024,MERCEDESBENZCV,Axor1623R/60[E4],6373,MT,D,240,16,6700-07,"1000-20,Tube-type",238,6,10475x2490x2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,1,-,-,-,1,-,1
2024,MERCEDESBENZCV,Axor4028T[E4],6373,MT,D,265+18,16,4573-10,"1100R20,Tube-type",285,36,6100x2500x2905,2,4X2,FR,90,2,4,CKD,INA,2,-,-,-,-,-,1,11,-,11,10,4
2024,MERCEDESBENZCV,Axor4023T[E4],6373,MT,D,265,16,4573-10,"1100R20,Tube-type",238,36,6100x2500x2905,2,4X2,FR,90,2,4,CKD,INA,-,-,-,-,2,12,1,3,-,-,-,6
2024,SCANIA,P310LB-4X2,-,-,-,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CBU,Swedia,-,-,-,-,-,-,-,-,-,3,-,-
2024,FAW,TractorHead(DB290TH),77,MT,D,300,41,5,R20-1100,290,3375,5970x2490x2975,2,4X2,FR,90,2,6,CBU,China,-,4,2,3,2,4,1,2,6,4,8,8
2024,FAW,MixerTruck(FD290MT),77,MT,D,300,26,5,R20-1100,290,3500+1340,8300x2495x3825,2,6X4,FR,86,2,10,CBU,China,-,-,8,2,-,-,2,4,4,3,-,-
2024,FAW,SelfLoaderTruck(FD290SL),77,MT,D,300,265,5,R20-1100,290,5880+1330,11945x2485x3030,2,6X4,FR,85,2,10,CBU,China,-,-,-,-,1,-,1,-,-,2,-,-
2024,FAW,TractorHead(FD460TH),1105,MT,D,400,100,6,R20-1200,460,3310+1350,6895x2500x3505,2,6X4,FR,85,2,10,CBU,China,-,6,7,5,157,14,162,3,6,7,9,6
2024,MITSUBISHIFUSO,FN61FL(6X2),7545,MT,D,200,26,6666,"10,00-20-16PR",220,719,11135X2410X272,3,6X2,FR,96,2,10,CKD,INA,-,29,8,2,3,8,16,28,6,11,9,1
2024,MITSUBISHIFUSO,FN61FS(6X2),7545,MT,D,200,26,6666,"10,00-20-16PR",220,555,11135X2410X272,3,6X2,FR,96,2,10,CKD,INA,27,17,26,10,9,10,15,14,7,20,2,11
2024,MITSUBISHIFUSO,FN61FLHD(6X2),7545,MT,D,200,26,6666,"10,00-20-16PR",220,719,11135X2410X272,3,6X2,FR,96,2,10,CKD,INA,38,25,21,24,14,52,50,40,72,39,39,40
2024,MITSUBISHIFUSO,FN62FLHD(6X4),7545,MT,D,200,26,6666,"10,00-20-16PR",220,719,8515X2460X275,3,6X4,FR,96,2,10,CKD,INA,10,19,54,11,22,15,32,45,38,12,43,75
2024,MITSUBISHIFUSO,FN62FHD(6X4),7545,MT,D,200,26,6666,"10,00-20-16PR",220,555,8260X2460X275,3,6X4,FR,96,2,10,CKD,INA,17,35,44,34,99,47,47,117,66,87,71,68
2024,MITSUBISHIFUSO,FN62FTH(6X4),7545,MT,D,200,26,6666,"10,00-20-16PR",220,555,8260X2460X275,3,6X4,FR,96,2,10,CKD,INA,3,1,-,-,-,2,9,3,-,4,1,-
2024,HINO,FMX280TH,-,MT,D,-,38,-,-,-,-,-,-,6X2,-,-,-,-,-,INA,-,1,-,-,-,-,-,-,-,-,-,-
2024,HINO,ZY-HR,12913,MT,D,330,50,541,1200R24,410,1850+3750+15,9290x2545x3205,2,8X4,FR,99,2,12,CBU,Japan,22,31,10,15,5,8,-,10,22,13,5,14
