Tahun,BRAND,TYPE MODEL,CC,TRANS,FUEL,"TANK
CAPT","GVW
(Kg)",GEAR RATIO,WHEEL & TYRE SIZE,PS / HP,WHEEL BASE,"DIMENSION
P x L xT",SEATER,DRIVE SYS.,,SPEED,DOOR,WHEELS,CBU / CKD,"ORIGIN
COUNTRY",JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2021,TOYOTA,Fortuner SRZ 2.7 A/T Mi 2020,2694,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,1,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Fortuner SRZ 2.7 A/T TRD Mi 2020 Mi 2020,2694,AT,G,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,75,43,61,58,18,9,3,7,1,-,1,1
2021,KIA,Grand Sedona,3342,AT,G,80,3050,3195,235/60 R18,270/6400,3060,5115 x 1985 x 1740,11,4X2,FF,6,5,4,CBU,Korea,1,-,-,-,-,-,-,-,-,-,-,-
2021,LEXUS,LM 350 4 Seater,4969,AT,G,66,2870,-,-,471 / 7100,2730,4770X1920X1345,2,4X2,FR,-,2,4,CBU,Japan,1,22,24,16,8,13,-,6,6,-,-,-
2021,LEXUS,LM 350 7 Seater,4969,AT,G,66,2870,-,-,471 / 7100,2730,4770X1920X1345,2,4X2,FR,-,2,4,CBU,Japan,4,9,10,10,5,-,-,-,-,-,10,18
2021,LEXUS,RX 350,3456,AT,G,-,-,-,-,-,-,-,4,4X2,FR,0,4,4,CBU,Japan,-,-,-,-,-,-,-,1,-,-,-,-
2021,MERCEDES-BENZ PC,V 260,3498,AT,G,-,2940,-,-,-,-,-,-,-,-,-,5,-,CBU,Spain,3,6,5,1,1,3,-,2,-,-,-,-
2021,"TOYOTA
TOYOTA",Century Hybrid 5.0 A/T,5000,AT,HYBRID,-,-,-,-,-,-,-,-,-,-,-,2,4,CBU,Japan,-,-,-,-,-,-,-,1,-,-,-,-
2021,"TOYOTA
TOYOTA",New Fortuner SRZ 2.7 GR Sport A/T 2021,2694,AT,D,80,0,"4,555",265 / 60 R18,163 / 3400,2745,4795x1855x1835,7,4X2,FR,5,5,4,CKD,INA,-,-,-,-,-,-,-,-,-,142,227,63
2021,"TOYOTA
TOYOTA",HI-ACE 2.8 Premio,2800,MT,D,70,2145,-,195/R15,102 / 3600,3110,5380X1880X2285,16,4X2,FR,5,4,4,CBU,Thailand,-,106,98,77,73,102,145,85,140,36,47,20
2021,"TOYOTA
TOYOTA","Alphard 3,5",3500,AT,G,65,1905,5791,215/60/R17,170 / 6000,2950,4870X1830X1905,7,4X2,FF,-,5,4,CBU,Japan,-,1,-,-,4,1,-,1,-,-,-,-
2021,AUDI,Q3 1.4 TFSI A/T,1400,AT,G,64,-,-,-,-,-,-,5,4X4,4WD,250,4,4,CBU,Germany,-,1,-,-,1,-,2,1,1,1,-,1
2021,SUZUKI,New Jimny MT,1462,MT,G,40,1435,4090,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,-,-,-,-,-,-,6,7,2,1,2,16
2021,SUZUKI,New Jimny AT,1462,AT,G,40,1435,4300,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,12,17,8,1,-,-,174,121,98,44,80,17
2021,SUZUKI,New Jimny 2TONE MT,1462,MT,G,40,1435,4090,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,(1),-,-,-,-,-,-,2,2,-,1,13
2021,SUZUKI,New Jimny 2TONE AT,1462,AT,G,40,1435,4300,195/80 R15,102,2250,3625 X 1645 X 1720,4,4X4,4WD,0,4,4,CBU,Japan,4,13,4,-,-,-,41,46,29,4,28,3
2021,AUDI,Q7 3.0 TFSI AT,2995,AT,G,100,2245,4845,265/50/R19,272,3002,5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,-,-,-,3,-,-,-,-,1,-,-,-
2021,AUDI,Q8 3.0 TFSI A/T,2995,AT,G,100,2245,4845,265/50/R19,272,3002,5089 x 2002 x 1695,7,4X4,4WD,222,4,4,CBU,Germany,1,1,1,-,2,1,1,3,-,-,2,1
2021,AUDI,Q3 2.0 TFSI,1984,AT,G,64,1640,3765,235/50/R18,211,2603,4385 x 1831 x 1608,5,4X4,4WD,230,4,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,AUDI,Q5 2.0 TFSI AT,1984,AT,G,75,1845,3692,255/55/R19,225,2807,4629 x 1880 x 1653,5,4X4,4WD,222,4,4,CBU,Germany,-,1,-,1,-,-,-,1,-,-,-,2
2021,BMW,M135i xDrive A/T,1998,AT,G,50,2085,0,225/40 R18 92Y,306,2670,4319x1799x1434,0,4X4,-,0,3,4,CBU,Germany,3,-,2,-,1,-,1,-,-,2,-,1
2021,BMW,X3 xDrive20i A/T,1998,AT,G,0,2400,0,245/50 R19 105W,0,2864,4708x1891x1676,0,4X4,-,0,5,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,BMW,X3 M A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 105,510,2864,4726x1897x1667,0,4X4,-,0,0,4,CBU,Germany,2,3,2,1,-,1,-,2,1,-,-,-
2021,BMW,X4 xDrive30i A/T,1998,AT,G,0,2400,0,245/45 R20 103W; 275/40 R20 106W,0,2864,4752x1918x1621,0,4X4,-,0,0,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,BMW,X4 M A/T,2993,AT,G,65,2500,0,55/40 ZR21 102Y; 265/40 ZR21 105,510,2864,4758x1927x1618,0,4X4,-,0,0,4,CBU,Germany,1,-,5,-,1,1,-,2,2,1,-,-
2021,BMW,X4 xDrive28i A/T,1997,AT,G,67,2360,0,245/45 R19 98Y; 275/40 R19 101Y,245,2810,4671 x 1881 x 1624,5,4X4,-,0,5,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,BMW,X4 xDrive30i A/T,1998,AT,G,65,2400,0,245/45 R20 103W; 275/40 R20 106W,252,2864,4752x1918x1621,0,4X4,-,0,0,4,CBU,Germany,1,-,-,-,-,-,-,-,-,-,-,-
2021,BMW,X5 xDrive40i A/T,2998,AT,G,83,2800,0,275/40 R21 107Y; 315/35 R21 111Y,340,2975,4922x2004x1745,0,4X4,-,0,0,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,1,-
2021,BMW,X5 xDrive40i G05 CKD A/T,2998,AT,G,83,2800,0,275/45 R20 110Y; 305/40 R20 112Y,340,2975,4922x2004x1745,0,4X4,-,0,0,4,CKD,INA,4,44,39,12,1,15,8,39,23,10,20,28
2021,BMW,X6 xDrive40i A/T,2998,AT,G,83,2800,0,275/40 R21 107Y; 315/35 R21 111Y,340,2975,4935x2004x1696,0,4X4,-,0,0,4,CBU,Germany,-,1,-,-,3,5,2,2,1,2,1,-
2021,BMW,X7 xDrive40i A/T,2998,AT,G,83,3155,0,285/45 R21 113Y,340,3105,5151x2000x1805,0,4X4,-,0,0,4,CBU,Germany,4,5,5,1,1,-,-,-,-,-,-,-
2021,BMW,X7 CKD,2998,0,0,0,0,0,-,0,0,-,0,-,-,0,0,4,CKD,INA,-,-,13,13,19,-,-,-,1,1,11,16
2021,HYUNDAI (HMID),Palisade 2.2 CRDi AWD,2200,AT,D,-,-,-,-,-,-,-,-,4X4,AWD,-,-,-,CBU,South Korea,7,3,15,2,2,16,8,-,5,9,10,6
2021,ISUZU,MU-X,2499,MT,D,47,2540,-,-,-,-,-,7,4X4,-,-,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,ISUZU,MU-X,2499,MT,D,47,2540,-,-,-,-,-,7,4X4,-,-,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,1
2021,MAZDA,New CX-9 AWD,2488,AT,G,74,-,-,255/50R20,231,2930,5075 x 1969 x 1747,7,4X4,4WD,-,5,4,CBU,Japan,-,3,14,10,13,3,3,4,3,6,8,-
2021,MERCEDES-BENZ PC,GLE 450 (V167),2999,AT,G,85,3000,9,"275/45, 315/40 R21",367,2995,"4,924 x 2,157 x 1,795",7,4X4,4WD,-,5,4,CBU,-,22,25,30,26,29,38,27,13,43,35,28,-
2021,MERCEDES-BENZ PC,GLS 450 (X167),2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,1,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,GLS 450 (X167),2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CKD,-,4,7,17,23,4,12,6,2,4,10,16,-
2021,MERCEDES-BENZ PC,GLE 450 Coupe 4MATIC AMG Line (C167)*,2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,1,7,9,1,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,AMG GLE 53 Coupe 4MATIC+ (C167)*,2996,AT,G,100,3250,9,295/40 R21,333,3075,"5,130 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,2,4,6,2,1,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,AMG GLA 35  4MATIC+ (H247),1991,AT,G,-,-,-,-,-,-,-,-,4X4,4WD,-,-,-,CKD,-,-,-,-,-,-,-,-,-,-,-,21,-
2021,MERCEDES-BENZ PC,GLC 300 Coupe,1991,AT,G,66,2430,9,"235/55, 255/50 R19",245,2873,"4,729 x 2,096 x 1,586",5,4X4,4WD,-,5,4,CBU,-,6,4,5,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,GLE 450 (V167),2999,AT,G,85,3000,9,"275/45, 315/40 R21",367,2995,"4,924 x 2,157 x 1,795",7,4X4,4WD,-,5,4,CBU,-,1,-,-,-,-,1,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,GLE 400 Coupe,2996,AT,G,93,2850,9,"275/45, 315/40 R21",333,2915,"4,900 x 2,129 x 1,719",5,4X4,4WD,-,5,4,CBU,-,1,1,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES-BENZ PC,GLE 43 Coupe,2996,AT,G,93,2880,9,-,367,2915,"4,891 x 2,129 x 1,719",5,4X4,4WD,-,5,4,CBU,-,-,-,-,-,-,-,-,-,-,1,-,-
2021,MINI,John Cooper Works ALL4 Clubman A/T,1998,AT,G,48,2040,-,225/40 R18 92Y,306,2670,4266 x 1800 x 1441,-,4X4,4WD,-,-,4,CBU,UK,1,-,-,2,-,2,2,-,1,2,1,1
2021,MINI,John Cooper Works ALL4 A/T,1998,AT,G,-,2150,-,225/45 R19 92W,-,2670,4299 x 1822 x 1557,-,4X4,4WD,-,3,4,CBU,Germany,-,-,-,-,-,1,1,1,-,1,2,1
2021,MINI,John Cooper Works ALL4 A/T,1998,AT,G,-,2150,-,225/45 R19 92W,-,2670,4299 x 1822 x 1557,-,4X4,4WD,-,3,4,CBU,Germany,-,-,-,-,-,1,-,-,-,-,-,-
2021,MINI,John Cooper Works ALL4 A/T,1998,AT,G,61,2175,-,225/45 R19 92W,306,2670,4299 x 1822 x 1557,-,4X4,4WD,-,3,4,CBU,Germany,2,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,Pajero Sport 2.4L DAKAR ULTIMATE-L 4X4 8A,2442,AT,D,68,2710,3692,265/60 R18,181,2800,4785 X 1815 X 1805,7,4X4,4WD,0,4,4,CKD,INA,-,111,14,52,28,173,286,245,81,-,-,355
2021,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,2477,MT,D,70,2710,4090,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X4,4WD,-,4,4,CKD,INA,60,28,20,41,14,1,-,105,14,1,-,120
2021,MITSUBISHI MOTORS,Pajero Sport 2.5L GLX (4x4) 5MT,2477,AT,D,70,2710,4090,265/60 R16,136,2800,4785 X 1815 X 1800,7,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,Outlander PHEV,2360,AT,PHEV,45,2390,3789,225/55 R18,128,2670,4695 X 1800 X 1710,5,4X4,AWD,-,4,4,CBU,JPN,-,-,1,13,11,9,1,-,-,-,-,-
2021,NISSAN,Terra VL 2.5 AT 4x4,2488,AT,G,-,-,-,-,-,-,-,-,4X4,-,-,5,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Fortuner VRZ 2.4 A/T 4x4 DSL Mi 2020,2393,AT,D,80,0,"4,100",265 / 60 R18,149.3 / 3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,37,48,40,31,27,45,30,13,-,-,-,-
2021,TOYOTA,Fortuner G 2.4 A/T 4x4 DSL Mi 2020,2393,AT,D,80,0,"4,100",265 / 65 R17,149.3 / 3400,2745,4795x1855x1835,7,4X4,AWD,5,5,4,CKD,INA,13,4,7,4,6,5,4,1,-,-,-,-
2021,VOLKWAGEN,Tiguan 2.0,2000,AT,G,-,1611,3949,-,-,2604,4426 x 1809 x 1703,-,4X4,4WD,-,5,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,BMW,X5 M A/T,4395,AT,G,83,3000,0,95/35 ZR21 107Y; 315/30 ZR22 107,625,2972,4938x2015x1747,0,4X4,-,0,0,4,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-
2021,LEXUS,LX 570,5663,AT,G,138,2635,-,285 / 50 R20,383 / 5600,-,5065X1980X1865,4,4X4,4WD,8,4,4,CBU,Japan,-,-,-,1,1,-,-,-,-,-,-,-
2021,LEXUS,LX 570 Sport,5663,AT,G,138,2635,-,285 / 50 R20,383 / 5600,-,5065X1980X1865,4,4X4,4WD,8,4,4,CBU,Japan,1,1,8,5,4,3,-,-,-,-,-,-
2021,MERCEDES BENZ,G 63,3982,AT,G,100,3200,9,-,585,2890,"4,873 x 2,187 x 1,969",5,4X4,4WD,-,5,4,CBU,-,1,3,3,1,2,1,2,5,-,1,1,-
2021,MERCEDES BENZ,GLC 43 (X253),5461,AT,G,100,3290,9,-,585,3075,"5,162 x 2,141 x 1,850",7,4X4,4WD,-,5,4,CBU,-,-,-,-,-,1,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,Pajero 3.8 EXCEED,3828,AT,D,88,2920,4300,265/65 R17,250,2780,4900 X 1875 X 1870,7,4X4,4WD,-,4,4,CBU,Thailand,-,-,-,-,-,-,-,-,-,-,-,-
2021,TOYOTA,Land Cruiser 200,4700,MT,D,93,3350,-,285 / 65R / 17,235 / 3200,2850,4950 X1970 X905,7,4X4,AWD,-,5,4,CBU,Japan,-,24,21,31,14,-,-,-,-,-,-,-
2021,TOYOTA,Land Cruiser 300,4700,MT,D,93,3350,-,285 / 65R / 17,235 / 3200,2850,4950 X1970 X905,7,4X4,AWD,-,5,4,CBU,Japan,-,-,-,-,-,-,-,-,-,-,-,2
2021,TOYOTA,Land Cruiser 70,4461,MT,D,93,3350,-,285 / 65R / 17,235 / 3200,2850,4950 X1970 X905,7,4X4,AWD,-,5,4,CBU,Japan,-,-,-,-,-,-,-,-,-,2,-,-
2021,MITSUBISHI FUSO,FE 71 BC - 4 W,3908,MT,D,70,5200,4875,"7,50-15-12PR",110,2500,4890 X 1750 X 2055,3,4X2,FR,116,3,4,CKD,INA,3,3,16,13,8,6,8,14,15,11,7,18
2021,MITSUBISHI FUSO,FE 83 BC - 6 W,3908,MT,D,100,7000,5714,"7,00-16-14PR",110,3350,6260X 1930 X 1576,3,4X2,FR,100,3,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI FUSO,FE 84G BC - 6 W,3908,MT,D,100,8000,6166,"7,50-16-14PR",136,3350,6050 X 2035 X 2210,3,4X2,FR,112,3,6,CKD,INA,45,13,27,30,24,27,44,41,26,24,-,24
2021,HINO,FB 130,4009,MT,D,100,8000,6167,7.50-16-14 PR,130,3780,7045 x 2100 x 1770,27-31,4X2,FR,"104,6",-,6,CKD,INA,4,15,9,2,-,2,3,77,44,63,-,9
2021,HINO,Dutro 110 SD-LB,4009,MT,D,100,5200,4625,245/75R16-10PR,110,3205,5420 x 1717 x 2092,23,4X2,FR,126,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,HINO,New 110 SDB,4009,MT,D,100,7000,5125,7.00-16-14R,110,3380,3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,2,-,3,-,-,47,44,15,11,-,9,-
2021,HINO,New 110 SDBL,4009,MT,D,100,7000,5125,7.00-16-14R,110,3380,3380 x 6026 x 1864,-,4X2,FR,115,-,4,CKD,INA,-,11,4,6,1,7,5,36,7,7,6,2
2021,TATA,LP 713 Chassis,5675,MT,D,120,7700,"3,11",7.5 R 16 - 14 PR,130,3800,7125 x 2092 x 2878,19,4X2,RR,112,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,1
2021,HINO,FC 190 J Bus,5123,MT,D,200,10400,6098,8.25-16-14R,190,5320,9150 x 2160 x 2135,40,4X2,FR,112,-,6,CKD,INA,-,-,1,1,10,-,1,8,2,-,-,-
2021,HINO,A 215,7684,MT,D,200,14200,5125,11R225-16PR,215,5800,11180 x 2425 x 2100,43-59,4X2,FR,105,-,6,CKD,INA,-,-,-,-,1,1,-,-,1,-,-,-
2021,HINO,R 260,7684,MT,D,270,14200,4300,11R225-16PR,260,6000,11470 x 2465 x 1890,43-59,4X2,FR,116,-,6,CKD,INA,8,16,10,28,42,20,-,2,2,1,51,1
2021,HINO,RN 285,7684,MT,D,270,16000,4300,11R225-16PR,285,6000,11670 x 2450 x 2020,43-59,4X2,FR,119,-,6,CKD,INA,-,-,-,-,-,-,-,-,-,1,7,1
2021,HINO,RK-CNG,7961,AT,G,270,18050,5428,11R22.5-16PR,260,6000,11455 X 2445 X 1845,-,4X2,FR,118,-,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,OF 917 MT (WB 4250),3900,MT,D,200,10400,5.400 - 0.711,235/75 R 17.5,170,4250,7447 x 2199,-,4X2,FR,110,-,4,CBU,India,-,2,1,-,-,1,-,5,-,-,1,3
2021,MERCEDES BENZ CV,OF 917 MT (WB 5300),3900,MT,D,200,10400,5.400 - 0.711,235/75 R 17.5,170,5300,8606 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,-,-,-,1,1,-,2,7
2021,MERCEDES BENZ CV,OF 917 AT (WB 5300),3900,AT,D,200,10400,3.100 - 0.610,235/75 R 17.5,170,5300,8606 x 2199,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,OH 1526,6374,MT,D,300,15000,6.700 - 0.730,11.00 R 22.5,260,5950,11500 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,1,-,1,-,-,-,1,-,5,1
2021,MERCEDES BENZ CV,OF 1623,6374,MT,D,380,16000,6.700 - 0.730,11.00 R 22.5,235,5950,11650 x 2480,-,4X2,FR,110,-,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-
2021,MERCEDES BENZ CV,OH 1626 L MT,6374,MT,D,300,16000,6.700 - 0.730,11.00 R 22.5,260,5950,12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,1,9,5,-,2,-,2,3,18,6,17,10
2021,MERCEDES BENZ CV,OH 1626 L AT,6374,AT,D,300,16000,3.49 - 0.65,11.00 R 22.5,260,5950,12000 x 2498,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,1,24,24
2021,MERCEDES BENZ CV,O 500 U 1726,6374,AT,D,210,17000,3.36 - 0.62,295 / 80 R 22.5,260,5950,11786 x 2472,-,4X2,RR,60,-,4,CBU,Brazil,-,-,-,-,-,-,-,-,-,-,-,14
2021,MERCEDES BENZ CV,O 500 RS 1836,11967,MT,D,300,18000,6.528 - 0.799,295 / 80 R 22.5,349,6300,12220 x 2458,-,4X2,RR,120,-,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,1,-
2021,MERCEDES BENZ CV,OC 500 RF 2542 Maxi,11967,AT,D,410,25500,3.36 - 0.62,295 / 80 R 22.5,422,6300,13500 x 2400,-,6X2,RR,120,-,6,CBU,Spain,-,1,-,-,-,-,-,1,4,-,-,-
2021,MERCEDES BENZ CV,OC 500 RF 2542 DD,11967,AT,D,410,25500,3.36 - 0.62,295 / 80 R 22.5,422,6800,13500 x 2400,-,6X2,RR,100,-,6,CBU,Spain,-,-,-,-,-,-,-,-,2,-,-,7
2021,DAIHATSU,Gran Max PU 1.3 STD,1298,MT,G,43,1950,5125,175R13-8PR,88,2650,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,659,609,862,813,328,1.028,767,659,1.520,1.280,768,938
2021,DAIHATSU,Gran Max PU 1.3 3-WAY,1298,MT,G,43,1950,5125,175R13-8PR,88,2650,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,126,157,201,163,92,147,74,94,202,182,113,81
2021,DAIHATSU,Gran Max PU 1.3 Deckless,1298,MT,G,43,1950,5125,175R13-8PR,88,2650,4195X1675X1890,3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,DAIHATSU,Gran Max PU 1.3 Gateless,1298,MT,G,43,1950,5125,175R1308PR,88,2650,4195X1675X1890,3,4X2,FR,0,2,4,CKD,INA,-,2,50,60,35,67,40,9,1,19,-,21
2021,DAIHATSU,Gran Max PU 1.5 STD,1495,MT,G,43,2100,5125,175R13-8PR,97,2650,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,2.128,2.120,2.934,3.054,1.466,2.295,1.085,1.441,3.162,2.692,2.811,2.293
2021,DAIHATSU,Gran Max PU 1.5 3-WAY,1495,MT,G,43,2100,5125,175R13-8PR,97,2650,4149X1665X1850,3,4X2,FR,-,2,4,CKD,INA,63,99,145,118,45,141,85,92,193,92,125,71
2021,DAIHATSU,Gran Max PU 1.5 Gateless Box,1495,MT,G,43,2100,5125,175R13-8PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,-,4,96,100,42,43,101,1,-,-,10,27
2021,DAIHATSU,Gran Max PU 1.5 Gateless,1495,MT,G,43,2100,5125,175R13-8PR,97,2650,4149X1665X1850,3,4X2,FR,0,2,4,CKD,INA,-,-,1,17,7,-,-,-,-,-,-,1
2021,HYUNDAI - HIM,H-100 PU,2600,MT,G,75,-,-,-,-,-,-,3,4X2,-,-,2,4,CBU,Korea,-,2,2,2,-,1,-,-,-,-,-,-
2021,HYUNDAI - HIM,H-100 Chs,2600,MT,G,75,-,-,-,-,-,-,3,4X2,-,-,2,4,CBU,Korea,-,1,-,-,-,-,1,-,-,-,1,1
2021,ISUZU,PHR 54 C AB,2499,MT,D,47,2540,-,-,-,-,-,-,4X2,-,-,2,4,CKD,INA,128,94,146,155,83,86,137,157,144,79,117,153
2021,ISUZU,PHR 54 C BB,2499,MT,D,47,2540,-,-,-,-,-,-,4X2,-,-,2,4,CKD,INA,684,979,820,964,764,754,663,790,1.181,1.292,982,1.040
2021,ISUZU,D-MAX SC,2499,MT,D,76,2750,4100,245/70/R16,109,3095,"5,215 x 1,860 x 1,780",3,4X4,4WD,-,2,4,CBU,Thailand,-,5,15,-,-,-,-,13,3,-,-,1
2021,KIA,K-2700 BIG-UP PU,2665,MT,D,70,2950,4444,195 R14,58.5/4.150 (kW/rpm),2415,4820 x 1790 x 2070,3,4X2,FR,-,2,4,CBU,Korea,-,-,-,3,-,-,-,-,-,-,-,19
2021,KIA,K-2700 BIG-UP Chs,2665,MT,D,70,2950,4444,195 R14,58.5/4.150 (kW/rpm),2415,4820 x 1790 x 2070,3,4X2,FR,-,2,4,CBU,Korea,1,7,-,-,-,-,-,2,-,5,85,6
2021,MITSUBISHI MOTORS,L300 D P/U FLD,2500,MT,D,47,2450,5286,"7,00-14-8PR",74,2200,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,1.433,1.668,2.172,1.866,1.343,1.765,1.545,2.144,2.161,1.396,1.436,2.189
2021,MITSUBISHI MOTORS,L300 D P/U STD,2500,MT,D,47,2450,5286,"7,00-14-8PR",74,2200,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,370,206,364,422,302,369,263,291,425,410,307,163
2021,MITSUBISHI MOTORS,L300 D C/H,2500,MT,D,47,2450,5286,"7,00-14-8PR",74,2200,4170 X 1700 X 1845,3,4X2,FR,140,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,MITSUBISHI MOTORS,L300 D CC,2477,MT,D,47,2540,5286,"7,00-14-8PR",74,2200,4195 X 1695 X 1820,3,4X2,FR,-,2,4,CKD,INA,154,76,197,192,54,75,74,125,86,77,104,111
2021,MITSUBISHI MOTORS,Triton 2.5L SC HDX (4X4) MT,2477,MT,D,75,2760,4636,245/75/R16,178,3000,5080 X 1815 X 1795,5,4X4,4WD,165,4,4,CBU,Thailand,168,-,150,176,124,256,93,61,250,150,88,148
2021,MITSUBISHI MOTORS,Triton 2.5L SC GLX (4X2) MT,2477,MT,D,75,2760,4090,205R16C 110/80R 8PR,136,3000,5080 X 1785 X 1780,2,4X2,FR,-,2,4,CBU,Thailand,-,-,13,16,9,46,-,-,16,-,10,5
2021,SUZUKI,New Carry PU FD,1493,MT,G,42,2085,4875,175/70 R13,"78,8",1970,3875 X 1570 X 1915,3,4X2,FR,-,2,4,CKD,INA,2.951,2.585,3.402,3.491,2.433,4.238,2.911,4.076,3.839,3.725,3.842,4.365
2021,SUZUKI,New Carry PU WD,1493,MT,G,42,2085,4875,175/70 R13,"78,8",1970,3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,761,631,1.057,830,518,987,601,1.217,1.020,423,1.187,922
2021,SUZUKI,New Carry CH,1493,MT,G,42,2085,4875,175/70 R13,"78,8",1970,3875 X 1570 X 1915,3,4X2,FR,-,5,4,CKD,INA,102,111,61,110,55,52,52,22,91,40,98,48
2021,DFSK,DXK1021TYD1 1.3T AC STD (4X2) MT,1248,MT,D,55,2655,-,195R14C-8PR,74,2750,4280 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,9,14,11,7,20,23,26,1,1,13,4,8
2021,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,1498,MT,G,55,2460,-,185R14C-8PR,102,2750,4440 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,139,228,100,179,162,165,151,174,184,235,347,376
2021,DFSK,DXK1021TYQJ1 1.5 (4X2) MT,1498,MT,G,55,2460,-,185R14C-8PR,102,2750,4440 X 1810 X 1890,3,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-
2021,TATA,Super Ace Dle,1405,MT,D,38,2170,"4,1",165 R14 - 8 PR,70,2380,4340 x 1565 x 1858,2,4X2,FR,125,5,4,CBU,India,1,-,-,-,-,-,-,1,-,-,-,-
2021,TATA,Super Ace Dls,1405,MT,D,38,2170,"4,1",165 R14 - 8 PR,70,2380,4340 x 1565 x 1858,2,4X2,FR,125,5,4,CBU,India,4,8,24,5,7,1,1,1,-,-,-,-
2021,TATA,Super Ace Dls SC CHA,1405,MT,D,38,2170,"4,1",165 R14 - 8 PR,70,2380,4340 x 1565 x 1858,2,4X2,FR,125,2,4,CBU,India,-,1,-,-,-,-,-,2,-,2,-,3
